"fitted_model","stacking","pseudo_BMA","n_years_val.x","BMA","n_years_val.y","sim","gen_model","n_years"
"rh",0,0.002,1,1.71823943343752e-10,0,24,"mix_cbd_rh",50
"rh",0,0,5,1.71823943343752e-10,0,24,"mix_cbd_rh",50
"rh",0,0,10,1.71823943343752e-10,0,24,"mix_cbd_rh",50
"apc",0.991,1,10,7.20353442523011e-22,0,25,"mix_cbd_rh",50
"apc",0.192,0.248,1,7.20353442523011e-22,0,25,"mix_cbd_rh",50
"apc",1,1,5,7.20353442523011e-22,0,25,"mix_cbd_rh",50
"cbd",0.009,0,10,1.94669868923932e-131,0,25,"mix_cbd_rh",50
"cbd",0,0,5,1.94669868923932e-131,0,25,"mix_cbd_rh",50
"cbd",0,0,1,1.94669868923932e-131,0,25,"mix_cbd_rh",50
"lc",0,0,1,1.09898987899494e-172,0,25,"mix_cbd_rh",50
"lc",0,0,5,1.09898987899494e-172,0,25,"mix_cbd_rh",50
"lc",0,0,10,1.09898987899494e-172,0,25,"mix_cbd_rh",50
"m6",0,0,5,0.999999977267277,0,25,"mix_cbd_rh",50
"m6",0,0,10,0.999999977267277,0,25,"mix_cbd_rh",50
"m6",0.028,0.152,1,0.999999977267277,0,25,"mix_cbd_rh",50
"rh",0.78,0.6,1,2.27327226441837e-08,0,25,"mix_cbd_rh",50
"rh",0,0,5,2.27327226441837e-08,0,25,"mix_cbd_rh",50
"rh",0,0,10,2.27327226441837e-08,0,25,"mix_cbd_rh",50
"apc",1,1,10,3.96046676301395e-30,0,26,"mix_cbd_rh",50
"apc",0,0.142,1,3.96046676301395e-30,0,26,"mix_cbd_rh",50
"apc",1,1,5,3.96046676301395e-30,0,26,"mix_cbd_rh",50
"cbd",0,0,10,1.37309232935831e-148,0,26,"mix_cbd_rh",50
"cbd",0,0,5,1.37309232935831e-148,0,26,"mix_cbd_rh",50
"cbd",0,0,1,1.37309232935831e-148,0,26,"mix_cbd_rh",50
"lc",0,0,1,5.5759954940339e-194,0,26,"mix_cbd_rh",50
"lc",0,0,5,5.5759954940339e-194,0,26,"mix_cbd_rh",50
"lc",0,0,10,5.5759954940339e-194,0,26,"mix_cbd_rh",50
"m6",0,0,5,0.999999999999915,0,26,"mix_cbd_rh",50
"m6",0,0,10,0.999999999999915,0,26,"mix_cbd_rh",50
"m6",0.53,0.438,1,0.999999999999915,0,26,"mix_cbd_rh",50
"rh",0.47,0.42,1,8.49479875419931e-14,0,26,"mix_cbd_rh",50
"rh",0,0,5,8.49479875419931e-14,0,26,"mix_cbd_rh",50
"rh",0,0,10,8.49479875419931e-14,0,26,"mix_cbd_rh",50
"apc",1,1,10,1.21460663543477e-29,0,27,"mix_cbd_rh",50
"apc",0,0.105,1,1.21460663543477e-29,0,27,"mix_cbd_rh",50
"apc",1,1,5,1.21460663543477e-29,0,27,"mix_cbd_rh",50
"cbd",0,0,10,8.73268044750338e-149,0,27,"mix_cbd_rh",50
"cbd",0,0,5,8.73268044750338e-149,0,27,"mix_cbd_rh",50
"cbd",0,0,1,8.73268044750338e-149,0,27,"mix_cbd_rh",50
"lc",0,0,1,2.58720135930358e-188,0,27,"mix_cbd_rh",50
"lc",0,0,5,2.58720135930358e-188,0,27,"mix_cbd_rh",50
"lc",0,0,10,2.58720135930358e-188,0,27,"mix_cbd_rh",50
"m6",0,0,5,0.999999999867283,0,27,"mix_cbd_rh",50
"m6",0,0,10,0.999999999867283,0,27,"mix_cbd_rh",50
"m6",0.35,0.208,1,0.999999999867283,0,27,"mix_cbd_rh",50
"rh",0.65,0.687,1,1.3271656437287e-10,0,27,"mix_cbd_rh",50
"rh",0,0,5,1.3271656437287e-10,0,27,"mix_cbd_rh",50
"rh",0,0,10,1.3271656437287e-10,0,27,"mix_cbd_rh",50
"apc",1,1,10,1.85088363118781e-16,0,28,"mix_cbd_rh",50
"apc",0,0.099,1,1.85088363118781e-16,0,28,"mix_cbd_rh",50
"apc",0.998,1,5,1.85088363118781e-16,0,28,"mix_cbd_rh",50
"cbd",0,0,10,4.02831895758172e-139,0,28,"mix_cbd_rh",50
"cbd",0,0,5,4.02831895758172e-139,0,28,"mix_cbd_rh",50
"cbd",0.016,0,1,4.02831895758172e-139,0,28,"mix_cbd_rh",50
"lc",0,0,1,7.14397922553804e-154,0,28,"mix_cbd_rh",50
"lc",0.002,0,5,7.14397922553804e-154,0,28,"mix_cbd_rh",50
"lc",0,0,10,7.14397922553804e-154,0,28,"mix_cbd_rh",50
"m6",0,0,5,3.61132067081514e-05,0,28,"mix_cbd_rh",50
"m6",0,0,10,3.61132067081514e-05,0,28,"mix_cbd_rh",50
"m6",0.983,0.886,1,3.61132067081514e-05,0,28,"mix_cbd_rh",50
"rh",0,0.015,1,0.999963886793292,0,28,"mix_cbd_rh",50
"rh",0,0,5,0.999963886793292,0,28,"mix_cbd_rh",50
"rh",0,0,10,0.999963886793292,0,28,"mix_cbd_rh",50
"apc",1,1,10,1.1767633617699e-21,0,29,"mix_cbd_rh",50
"apc",0,0.005,1,1.1767633617699e-21,0,29,"mix_cbd_rh",50
"apc",0.999,1,5,1.1767633617699e-21,0,29,"mix_cbd_rh",50
"cbd",0,0,10,2.0905546258037e-138,0,29,"mix_cbd_rh",50
"cbd",0,0,5,2.0905546258037e-138,0,29,"mix_cbd_rh",50
"cbd",0,0,1,2.0905546258037e-138,0,29,"mix_cbd_rh",50
"lc",0,0,1,5.12341686819894e-173,0,29,"mix_cbd_rh",50
"lc",0,0,5,5.12341686819894e-173,0,29,"mix_cbd_rh",50
"lc",0,0,10,5.12341686819894e-173,0,29,"mix_cbd_rh",50
"m6",0,0,5,0.999790214344391,0,29,"mix_cbd_rh",50
"m6",0,0,10,0.999790214344391,0,29,"mix_cbd_rh",50
"m6",0.281,0.179,1,0.999790214344391,0,29,"mix_cbd_rh",50
"rh",0.719,0.815,1,0.00020978565560923,0,29,"mix_cbd_rh",50
"rh",0,0,5,0.00020978565560923,0,29,"mix_cbd_rh",50
"rh",0,0,10,0.00020978565560923,0,29,"mix_cbd_rh",50
"apc",1,1,10,3.68204402148234e-20,0,30,"mix_cbd_rh",50
"apc",0,0.29,1,3.68204402148234e-20,0,30,"mix_cbd_rh",50
"apc",1,1,5,3.68204402148234e-20,0,30,"mix_cbd_rh",50
"cbd",0,0,10,2.35801547732937e-132,0,30,"mix_cbd_rh",50
"cbd",0,0,5,2.35801547732937e-132,0,30,"mix_cbd_rh",50
"cbd",0,0,1,2.35801547732937e-132,0,30,"mix_cbd_rh",50
"lc",0,0,1,1.27835046622421e-147,0,30,"mix_cbd_rh",50
"lc",0,0,5,1.27835046622421e-147,0,30,"mix_cbd_rh",50
"lc",0,0,10,1.27835046622421e-147,0,30,"mix_cbd_rh",50
"m6",0,0,5,3.30325068749852e-06,0,30,"mix_cbd_rh",50
"m6",0,0,10,3.30325068749852e-06,0,30,"mix_cbd_rh",50
"m6",0.652,0.572,1,3.30325068749852e-06,0,30,"mix_cbd_rh",50
"rh",0.348,0.137,1,0.999996696749313,0,30,"mix_cbd_rh",50
"rh",0,0,5,0.999996696749313,0,30,"mix_cbd_rh",50
"rh",0,0,10,0.999996696749313,0,30,"mix_cbd_rh",50
"apc",0.714,0.992,10,9.83596248467045e-32,0,31,"mix_cbd_rh",50
"apc",1,0.719,1,9.83596248467045e-32,0,31,"mix_cbd_rh",50
"apc",1,1,5,9.83596248467045e-32,0,31,"mix_cbd_rh",50
"cbd",0,0,10,4.31443421573755e-149,0,31,"mix_cbd_rh",50
"cbd",0,0,5,4.31443421573755e-149,0,31,"mix_cbd_rh",50
"cbd",0,0,1,4.31443421573755e-149,0,31,"mix_cbd_rh",50
"lc",0,0,1,2.56917120194033e-163,0,31,"mix_cbd_rh",50
"lc",0,0,5,2.56917120194033e-163,0,31,"mix_cbd_rh",50
"lc",0,0,10,2.56917120194033e-163,0,31,"mix_cbd_rh",50
"m6",0,0,5,3.83078784214892e-07,0,31,"mix_cbd_rh",50
"m6",0.284,0.008,10,3.83078784214892e-07,0,31,"mix_cbd_rh",50
"m6",0,0.28,1,3.83078784214892e-07,0,31,"mix_cbd_rh",50
"rh",0,0.001,1,0.999999616921216,0,31,"mix_cbd_rh",50
"rh",0,0,5,0.999999616921216,0,31,"mix_cbd_rh",50
"rh",0.002,0,10,0.999999616921216,0,31,"mix_cbd_rh",50
"apc",0.999,1,10,9.30444911433645e-34,0,32,"mix_cbd_rh",50
"apc",0,0.063,1,9.30444911433645e-34,0,32,"mix_cbd_rh",50
"apc",1,1,5,9.30444911433645e-34,0,32,"mix_cbd_rh",50
"cbd",0,0,10,4.98613383883561e-147,0,32,"mix_cbd_rh",50
"cbd",0,0,5,4.98613383883561e-147,0,32,"mix_cbd_rh",50
"cbd",0,0,1,4.98613383883561e-147,0,32,"mix_cbd_rh",50
"lc",0,0,1,8.46139683146872e-178,0,32,"mix_cbd_rh",50
"lc",0,0,5,8.46139683146872e-178,0,32,"mix_cbd_rh",50
"lc",0,0,10,8.46139683146872e-178,0,32,"mix_cbd_rh",50
"m6",0,0,5,0.999953987986508,0,32,"mix_cbd_rh",50
"m6",0.001,0,10,0.999953987986508,0,32,"mix_cbd_rh",50
"m6",0.526,0.458,1,0.999953987986508,0,32,"mix_cbd_rh",50
"rh",0.474,0.478,1,4.60120134919181e-05,0,32,"mix_cbd_rh",50
"rh",0,0,5,4.60120134919181e-05,0,32,"mix_cbd_rh",50
"rh",0,0,10,4.60120134919181e-05,0,32,"mix_cbd_rh",50
"apc",1,1,10,3.25323891970943e-24,0,33,"mix_cbd_rh",50
"apc",0,0.18,1,3.25323891970943e-24,0,33,"mix_cbd_rh",50
"apc",1,1,5,3.25323891970943e-24,0,33,"mix_cbd_rh",50
"cbd",0,0,10,1.13650395731956e-146,0,33,"mix_cbd_rh",50
"cbd",0,0,5,1.13650395731956e-146,0,33,"mix_cbd_rh",50
"cbd",0.024,0,1,1.13650395731956e-146,0,33,"mix_cbd_rh",50
"lc",0,0,1,2.70628783081077e-177,0,33,"mix_cbd_rh",50
"lc",0,0,5,2.70628783081077e-177,0,33,"mix_cbd_rh",50
"lc",0,0,10,2.70628783081077e-177,0,33,"mix_cbd_rh",50
"m6",0,0,5,1.16281784606824e-10,0,33,"mix_cbd_rh",50
"m6",0,0,10,1.16281784606824e-10,0,33,"mix_cbd_rh",50
"m6",0.547,0.529,1,1.16281784606824e-10,0,33,"mix_cbd_rh",50
"rh",0.429,0.29,1,0.999999999883718,0,33,"mix_cbd_rh",50
"rh",0,0,5,0.999999999883718,0,33,"mix_cbd_rh",50
"rh",0,0,10,0.999999999883718,0,33,"mix_cbd_rh",50
"apc",1,1,10,5.73967227163623e-36,0,34,"mix_cbd_rh",50
"apc",0,0.051,1,5.73967227163623e-36,0,34,"mix_cbd_rh",50
"apc",1,1,5,5.73967227163623e-36,0,34,"mix_cbd_rh",50
"cbd",0,0,10,3.41413729742875e-150,0,34,"mix_cbd_rh",50
"cbd",0,0,5,3.41413729742875e-150,0,34,"mix_cbd_rh",50
"cbd",0,0,1,3.41413729742875e-150,0,34,"mix_cbd_rh",50
"lc",0,0,1,7.28157746159348e-142,0,34,"mix_cbd_rh",50
"lc",0,0,5,7.28157746159348e-142,0,34,"mix_cbd_rh",50
"lc",0,0,10,7.28157746159348e-142,0,34,"mix_cbd_rh",50
"m6",0,0,5,0.967713232406349,0,34,"mix_cbd_rh",50
"m6",0,0,10,0.967713232406349,0,34,"mix_cbd_rh",50
"m6",0.987,0.903,1,0.967713232406349,0,34,"mix_cbd_rh",50
"rh",0.013,0.046,1,0.0322867675936515,0,34,"mix_cbd_rh",50
"rh",0,0,5,0.0322867675936515,0,34,"mix_cbd_rh",50
"rh",0,0,10,0.0322867675936515,0,34,"mix_cbd_rh",50
"apc",0.999,1,10,4.82883016708029e-17,0,35,"mix_cbd_rh",50
"apc",0.001,0.307,1,4.82883016708029e-17,0,35,"mix_cbd_rh",50
"apc",1,1,5,4.82883016708029e-17,0,35,"mix_cbd_rh",50
"cbd",0,0,10,1.68829356212779e-144,0,35,"mix_cbd_rh",50
"cbd",0,0,5,1.68829356212779e-144,0,35,"mix_cbd_rh",50
"cbd",0,0,1,1.68829356212779e-144,0,35,"mix_cbd_rh",50
"lc",0,0,1,2.26969385457783e-183,0,35,"mix_cbd_rh",50
"lc",0,0,5,2.26969385457783e-183,0,35,"mix_cbd_rh",50
"lc",0,0,10,2.26969385457783e-183,0,35,"mix_cbd_rh",50
"m6",0,0,5,0.79684091590735,0,35,"mix_cbd_rh",50
"m6",0,0,10,0.79684091590735,0,35,"mix_cbd_rh",50
"m6",0.984,0.634,1,0.79684091590735,0,35,"mix_cbd_rh",50
"rh",0.015,0.059,1,0.203159084092649,0,35,"mix_cbd_rh",50
"rh",0,0,5,0.203159084092649,0,35,"mix_cbd_rh",50
"rh",0,0,10,0.203159084092649,0,35,"mix_cbd_rh",50
"apc",0.45,0.69,10,1.45933854732989e-33,0,36,"mix_cbd_rh",50
"apc",0.956,0.583,1,1.45933854732989e-33,0,36,"mix_cbd_rh",50
"apc",1,1,5,1.45933854732989e-33,0,36,"mix_cbd_rh",50
"cbd",0.134,0,10,4.25261655056441e-133,0,36,"mix_cbd_rh",50
"cbd",0,0,5,4.25261655056441e-133,0,36,"mix_cbd_rh",50
"cbd",0,0,1,4.25261655056441e-133,0,36,"mix_cbd_rh",50
"lc",0,0,1,2.32023032631909e-151,0,36,"mix_cbd_rh",50
"lc",0,0,5,2.32023032631909e-151,0,36,"mix_cbd_rh",50
"lc",0,0,10,2.32023032631909e-151,0,36,"mix_cbd_rh",50
"m6",0,0,5,0.999999996988928,0,36,"mix_cbd_rh",50
"m6",0.002,0.001,10,0.999999996988928,0,36,"mix_cbd_rh",50
"m6",0.044,0.415,1,0.999999996988928,0,36,"mix_cbd_rh",50
"rh",0,0.002,1,3.01107149517011e-09,0,36,"mix_cbd_rh",50
"rh",0,0,5,3.01107149517011e-09,0,36,"mix_cbd_rh",50
"rh",0.415,0.309,10,3.01107149517011e-09,0,36,"mix_cbd_rh",50
"apc",1,1,10,2.20445135698563e-12,0,37,"mix_cbd_rh",50
"apc",0.382,0.071,1,2.20445135698563e-12,0,37,"mix_cbd_rh",50
"apc",1,1,5,2.20445135698563e-12,0,37,"mix_cbd_rh",50
"cbd",0,0,10,7.69975548834261e-136,0,37,"mix_cbd_rh",50
"cbd",0,0,5,7.69975548834261e-136,0,37,"mix_cbd_rh",50
"cbd",0,0,1,7.69975548834261e-136,0,37,"mix_cbd_rh",50
"lc",0.344,0.001,1,8.22002332739963e-166,0,37,"mix_cbd_rh",50
"lc",0,0,5,8.22002332739963e-166,0,37,"mix_cbd_rh",50
"lc",0,0,10,8.22002332739963e-166,0,37,"mix_cbd_rh",50
"m6",0,0,5,2.98209544534797e-05,0,37,"mix_cbd_rh",50
"m6",0,0,10,2.98209544534797e-05,0,37,"mix_cbd_rh",50
"m6",0.256,0.128,1,2.98209544534797e-05,0,37,"mix_cbd_rh",50
"rh",0.018,0.799,1,0.999970179043342,0,37,"mix_cbd_rh",50
"rh",0,0,5,0.999970179043342,0,37,"mix_cbd_rh",50
"rh",0,0,10,0.999970179043342,0,37,"mix_cbd_rh",50
"apc",1,1,10,5.08948694682115e-26,0,38,"mix_cbd_rh",50
"apc",0,0.014,1,5.08948694682115e-26,0,38,"mix_cbd_rh",50
"apc",1,1,5,5.08948694682115e-26,0,38,"mix_cbd_rh",50
"cbd",0,0,10,1.26100642467374e-160,0,38,"mix_cbd_rh",50
"cbd",0,0,5,1.26100642467374e-160,0,38,"mix_cbd_rh",50
"cbd",0,0,1,1.26100642467374e-160,0,38,"mix_cbd_rh",50
"lc",0,0,1,4.4295008579969e-191,0,38,"mix_cbd_rh",50
"lc",0,0,5,4.4295008579969e-191,0,38,"mix_cbd_rh",50
"lc",0,0,10,4.4295008579969e-191,0,38,"mix_cbd_rh",50
"m6",0,0,5,1.59826351724186e-09,0,38,"mix_cbd_rh",50
"m6",0,0,10,1.59826351724186e-09,0,38,"mix_cbd_rh",50
"m6",0.005,0.051,1,1.59826351724186e-09,0,38,"mix_cbd_rh",50
"rh",0.995,0.935,1,0.999999998401736,0,38,"mix_cbd_rh",50
"rh",0,0,5,0.999999998401736,0,38,"mix_cbd_rh",50
"rh",0,0,10,0.999999998401736,0,38,"mix_cbd_rh",50
"apc",0.999,1,10,7.41634474365896e-23,0,39,"mix_cbd_rh",50
"apc",0,0.003,1,7.41634474365896e-23,0,39,"mix_cbd_rh",50
"apc",1,1,5,7.41634474365896e-23,0,39,"mix_cbd_rh",50
"cbd",0,0,10,8.88388654817282e-147,0,39,"mix_cbd_rh",50
"cbd",0,0,5,8.88388654817282e-147,0,39,"mix_cbd_rh",50
"cbd",0,0,1,8.88388654817282e-147,0,39,"mix_cbd_rh",50
"lc",0,0,1,1.59925953792751e-172,0,39,"mix_cbd_rh",50
"lc",0,0,5,1.59925953792751e-172,0,39,"mix_cbd_rh",50
"lc",0,0,10,1.59925953792751e-172,0,39,"mix_cbd_rh",50
"m6",0,0,5,0.000657419618470056,0,39,"mix_cbd_rh",50
"m6",0,0,10,0.000657419618470056,0,39,"mix_cbd_rh",50
"m6",0,0.021,1,0.000657419618470056,0,39,"mix_cbd_rh",50
"rh",1,0.976,1,0.99934258038153,0,39,"mix_cbd_rh",50
"rh",0,0,5,0.99934258038153,0,39,"mix_cbd_rh",50
"rh",0.001,0,10,0.99934258038153,0,39,"mix_cbd_rh",50
"apc",1,1,10,2.54316993673426e-36,0,40,"mix_cbd_rh",50
"apc",0,0.123,1,2.54316993673426e-36,0,40,"mix_cbd_rh",50
"apc",0.983,1,5,2.54316993673426e-36,0,40,"mix_cbd_rh",50
"cbd",0,0,10,4.30791767730424e-151,0,40,"mix_cbd_rh",50
"cbd",0.017,0,5,4.30791767730424e-151,0,40,"mix_cbd_rh",50
"cbd",0,0,1,4.30791767730424e-151,0,40,"mix_cbd_rh",50
"lc",0,0,1,6.07247521840579e-177,0,40,"mix_cbd_rh",50
"lc",0,0,5,6.07247521840579e-177,0,40,"mix_cbd_rh",50
"lc",0,0,10,6.07247521840579e-177,0,40,"mix_cbd_rh",50
"m6",0,0,5,0.99999999999492,0,40,"mix_cbd_rh",50
"m6",0,0,10,0.99999999999492,0,40,"mix_cbd_rh",50
"m6",1,0.869,1,0.99999999999492,0,40,"mix_cbd_rh",50
"rh",0,0.008,1,5.08013081258845e-12,0,40,"mix_cbd_rh",50
"rh",0,0,5,5.08013081258845e-12,0,40,"mix_cbd_rh",50
"rh",0,0,10,5.08013081258845e-12,0,40,"mix_cbd_rh",50
"apc",1,1,10,4.33779930217508e-32,0,41,"mix_cbd_rh",50
"apc",0,0.032,1,4.33779930217508e-32,0,41,"mix_cbd_rh",50
"apc",1,1,5,4.33779930217508e-32,0,41,"mix_cbd_rh",50
"cbd",0,0,10,5.2346671617843e-150,0,41,"mix_cbd_rh",50
"cbd",0,0,5,5.2346671617843e-150,0,41,"mix_cbd_rh",50
"cbd",0,0,1,5.2346671617843e-150,0,41,"mix_cbd_rh",50
"lc",0.071,0,1,5.90581492058538e-160,0,41,"mix_cbd_rh",50
"lc",0,0,5,5.90581492058538e-160,0,41,"mix_cbd_rh",50
"lc",0,0,10,5.90581492058538e-160,0,41,"mix_cbd_rh",50
"m6",0,0,5,1.06993845228675e-11,0,41,"mix_cbd_rh",50
"m6",0,0,10,1.06993845228675e-11,0,41,"mix_cbd_rh",50
"m6",0.911,0.834,1,1.06993845228675e-11,0,41,"mix_cbd_rh",50
"rh",0.018,0.134,1,0.999999999989301,0,41,"mix_cbd_rh",50
"rh",0,0,5,0.999999999989301,0,41,"mix_cbd_rh",50
"rh",0,0,10,0.999999999989301,0,41,"mix_cbd_rh",50
"apc",1,1,10,6.58680110288474e-20,0,42,"mix_cbd_rh",50
"apc",1,0.681,1,6.58680110288474e-20,0,42,"mix_cbd_rh",50
"apc",0.959,1,5,6.58680110288474e-20,0,42,"mix_cbd_rh",50
"cbd",0,0,10,9.99514862164968e-153,0,42,"mix_cbd_rh",50
"cbd",0.041,0,5,9.99514862164968e-153,0,42,"mix_cbd_rh",50
"cbd",0,0,1,9.99514862164968e-153,0,42,"mix_cbd_rh",50
"lc",0,0,1,4.20367355453238e-187,0,42,"mix_cbd_rh",50
"lc",0,0,5,4.20367355453238e-187,0,42,"mix_cbd_rh",50
"lc",0,0,10,4.20367355453238e-187,0,42,"mix_cbd_rh",50
"m6",0,0,5,0.999997011918761,0,42,"mix_cbd_rh",50
"m6",0,0,10,0.999997011918761,0,42,"mix_cbd_rh",50
"m6",0,0.296,1,0.999997011918761,0,42,"mix_cbd_rh",50
"rh",0,0.023,1,2.9880812391024e-06,0,42,"mix_cbd_rh",50
"rh",0,0,5,2.9880812391024e-06,0,42,"mix_cbd_rh",50
"rh",0,0,10,2.9880812391024e-06,0,42,"mix_cbd_rh",50
"apc",0.989,1,10,2.44742320976102e-18,0,43,"mix_cbd_rh",50
"apc",0,0.126,1,2.44742320976102e-18,0,43,"mix_cbd_rh",50
"apc",1,1,5,2.44742320976102e-18,0,43,"mix_cbd_rh",50
"cbd",0,0,10,6.88477284507674e-127,0,43,"mix_cbd_rh",50
"cbd",0,0,5,6.88477284507674e-127,0,43,"mix_cbd_rh",50
"cbd",0,0.001,1,6.88477284507674e-127,0,43,"mix_cbd_rh",50
"lc",0.006,0,1,2.27345796926827e-135,0,43,"mix_cbd_rh",50
"lc",0,0,5,2.27345796926827e-135,0,43,"mix_cbd_rh",50
"lc",0,0,10,2.27345796926827e-135,0,43,"mix_cbd_rh",50
"m6",0,0,5,0.787962866034309,0,43,"mix_cbd_rh",50
"m6",0,0,10,0.787962866034309,0,43,"mix_cbd_rh",50
"m6",0.842,0.709,1,0.787962866034309,0,43,"mix_cbd_rh",50
"rh",0.152,0.164,1,0.212037133965691,0,43,"mix_cbd_rh",50
"rh",0,0,5,0.212037133965691,0,43,"mix_cbd_rh",50
"rh",0.01,0,10,0.212037133965691,0,43,"mix_cbd_rh",50
"apc",1,1,10,8.41948590838207e-32,0,44,"mix_cbd_rh",50
"apc",0.882,0.54,1,8.41948590838207e-32,0,44,"mix_cbd_rh",50
"apc",1,1,5,8.41948590838207e-32,0,44,"mix_cbd_rh",50
"cbd",0,0,10,2.83489736043533e-151,0,44,"mix_cbd_rh",50
"cbd",0,0,5,2.83489736043533e-151,0,44,"mix_cbd_rh",50
"cbd",0,0,1,2.83489736043533e-151,0,44,"mix_cbd_rh",50
"lc",0,0,1,1.21770445900673e-182,0,44,"mix_cbd_rh",50
"lc",0,0,5,1.21770445900673e-182,0,44,"mix_cbd_rh",50
"lc",0,0,10,1.21770445900673e-182,0,44,"mix_cbd_rh",50
"m6",0,0,5,0.00238148027573978,0,44,"mix_cbd_rh",50
"m6",0,0,10,0.00238148027573978,0,44,"mix_cbd_rh",50
"m6",0.058,0.396,1,0.00238148027573978,0,44,"mix_cbd_rh",50
"rh",0.06,0.064,1,0.99761851972426,0,44,"mix_cbd_rh",50
"rh",0,0,5,0.99761851972426,0,44,"mix_cbd_rh",50
"rh",0,0,10,0.99761851972426,0,44,"mix_cbd_rh",50
"apc",1,1,10,6.47180626183019e-27,0,45,"mix_cbd_rh",50
"apc",0,0.137,1,6.47180626183019e-27,0,45,"mix_cbd_rh",50
"apc",1,1,5,6.47180626183019e-27,0,45,"mix_cbd_rh",50
"cbd",0,0,10,1.57875638434652e-144,0,45,"mix_cbd_rh",50
"cbd",0,0,5,1.57875638434652e-144,0,45,"mix_cbd_rh",50
"cbd",0,0,1,1.57875638434652e-144,0,45,"mix_cbd_rh",50
"lc",0,0,1,5.35735272460324e-188,0,45,"mix_cbd_rh",50
"lc",0,0,5,5.35735272460324e-188,0,45,"mix_cbd_rh",50
"lc",0,0,10,5.35735272460324e-188,0,45,"mix_cbd_rh",50
"m6",0,0,5,0.999935611016247,0,45,"mix_cbd_rh",50
"m6",0,0,10,0.999935611016247,0,45,"mix_cbd_rh",50
"m6",1,0.86,1,0.999935611016247,0,45,"mix_cbd_rh",50
"rh",0,0.003,1,6.43889837531335e-05,0,45,"mix_cbd_rh",50
"rh",0,0,5,6.43889837531335e-05,0,45,"mix_cbd_rh",50
"rh",0,0,10,6.43889837531335e-05,0,45,"mix_cbd_rh",50
"apc",0.997,1,10,3.37669522582809e-36,0,46,"mix_cbd_rh",50
"apc",0,0.023,1,3.37669522582809e-36,0,46,"mix_cbd_rh",50
"apc",1,1,5,3.37669522582809e-36,0,46,"mix_cbd_rh",50
"cbd",0,0,10,2.89314790126155e-164,0,46,"mix_cbd_rh",50
"cbd",0,0,5,2.89314790126155e-164,0,46,"mix_cbd_rh",50
"cbd",0,0,1,2.89314790126155e-164,0,46,"mix_cbd_rh",50
"lc",0,0,1,6.88934796551057e-174,0,46,"mix_cbd_rh",50
"lc",0,0,5,6.88934796551057e-174,0,46,"mix_cbd_rh",50
"lc",0,0,10,6.88934796551057e-174,0,46,"mix_cbd_rh",50
"m6",0,0,5,3.19264787479977e-16,0,46,"mix_cbd_rh",50
"m6",0.003,0,10,3.19264787479977e-16,0,46,"mix_cbd_rh",50
"m6",0.249,0.135,1,3.19264787479977e-16,0,46,"mix_cbd_rh",50
"rh",0.751,0.842,1,1,0,46,"mix_cbd_rh",50
"rh",0,0,5,1,0,46,"mix_cbd_rh",50
"rh",0,0,10,1,0,46,"mix_cbd_rh",50
"apc",1,1,10,3.86199998547819e-20,0,47,"mix_cbd_rh",50
"apc",0.939,0.594,1,3.86199998547819e-20,0,47,"mix_cbd_rh",50
"apc",1,1,5,3.86199998547819e-20,0,47,"mix_cbd_rh",50
"cbd",0,0,10,8.87177872015737e-156,0,47,"mix_cbd_rh",50
"cbd",0,0,5,8.87177872015737e-156,0,47,"mix_cbd_rh",50
"cbd",0,0,1,8.87177872015737e-156,0,47,"mix_cbd_rh",50
"lc",0,0,1,1.74537922680613e-194,0,47,"mix_cbd_rh",50
"lc",0,0,5,1.74537922680613e-194,0,47,"mix_cbd_rh",50
"lc",0,0,10,1.74537922680613e-194,0,47,"mix_cbd_rh",50
"m6",0,0,5,0.999999338654359,0,47,"mix_cbd_rh",50
"m6",0,0,10,0.999999338654359,0,47,"mix_cbd_rh",50
"m6",0,0.274,1,0.999999338654359,0,47,"mix_cbd_rh",50
"rh",0.061,0.132,1,6.61345641402993e-07,0,47,"mix_cbd_rh",50
"rh",0,0,5,6.61345641402993e-07,0,47,"mix_cbd_rh",50
"rh",0,0,10,6.61345641402993e-07,0,47,"mix_cbd_rh",50
"apc",0.018,0,10,3.69657060513574e-27,0,48,"mix_cbd_rh",50
"apc",0,0.05,1,3.69657060513574e-27,0,48,"mix_cbd_rh",50
"apc",0.993,1,5,3.69657060513574e-27,0,48,"mix_cbd_rh",50
"cbd",0,0,10,3.90765537664145e-118,0,48,"mix_cbd_rh",50
"cbd",0,0,5,3.90765537664145e-118,0,48,"mix_cbd_rh",50
"cbd",0,0,1,3.90765537664145e-118,0,48,"mix_cbd_rh",50
"lc",0,0,1,3.32985731272863e-136,0,48,"mix_cbd_rh",50
"lc",0.003,0,5,3.32985731272863e-136,0,48,"mix_cbd_rh",50
"lc",0,0,10,3.32985731272863e-136,0,48,"mix_cbd_rh",50
"m6",0,0,5,0.779674475194686,0,48,"mix_cbd_rh",50
"m6",0.977,1,10,0.779674475194686,0,48,"mix_cbd_rh",50
"m6",0.652,0.615,1,0.779674475194686,0,48,"mix_cbd_rh",50
"rh",0.348,0.334,1,0.220325524805314,0,48,"mix_cbd_rh",50
"rh",0.004,0,5,0.220325524805314,0,48,"mix_cbd_rh",50
"rh",0.004,0,10,0.220325524805314,0,48,"mix_cbd_rh",50
"apc",1,1,10,6.6835780520971e-25,0,49,"mix_cbd_rh",50
