c,g_t_x
1888,0.08180905124648041
1889,0.1046955959916545
1890,0.11737872135516837
1891,0.11854982406450651
1892,0.14534092543385224
1893,0.12805461311042082
1894,0.15899065525959177
1895,0.16949834002465014
1896,0.18337912878719964
1897,0.18295646481367836
1898,0.21658295805548464
1899,0.2239984889699228
1900,0.2419803746235635
1901,0.23424643606555137
1902,0.2513315695629346
1903,0.26672776108903506
1904,0.2733207684712542
1905,0.27264926898745967
1906,0.27863633035293034
1907,0.28175246321901243
1908,0.2884142867935993
1909,0.30751355245108924
1910,0.2928144929805657
1911,0.27847727817292034
1912,0.27023523134803745
1913,0.26948368737114076
1914,0.2810542060831139
1915,0.26543117298531804
1916,0.2154090335772774
1917,0.3361757794412828
1918,0.27955214619542545
1919,0.23345473954143134
1920,0.2741953045039811
1921,0.2556300151191047
1922,0.2603917925614565
1923,0.23317442801389393
1924,0.2387273004189841
1925,0.2501103775755252
1926,0.23073282564862513
1927,0.23016657479048638
1928,0.2317523282300384
1929,0.2274959347130227
1930,0.2106195302972015
1931,0.18726060749993695
1932,0.1630146309288092
1933,0.15630753301938777
1934,0.11931663524162374
1935,0.11478949921852347
1936,0.09903645758728617
1937,0.07605794212052525
1938,0.07159515703685769
1939,0.08786484578534477
1940,0.08793312278954882
1941,0.09206242786954726
1942,0.0980062419884378
1943,0.10485568063320888
1944,0.11373929846558985
1945,0.12171626606884588
1946,0.12960648396151445
1947,0.13284386077788157
1948,0.14738176314303936
1949,0.14655626986609005
1950,0.14028569915161238
1951,0.1964606392982124
1952,0.17384431649709606
1953,0.1736312150750081
1954,0.17664628794254963
1955,0.17452841456345664
1956,0.20663099292962894
1957,0.20380652377959596
1958,0.18796031409003558
1959,0.1978218461977384
1960,0.1711664186527709
1961,0.12318590456533346
1962,0.0850685096470527
1963,0.06770388339918698
1964,0.07377339487148196
1965,0.08166951247089027
1966,0.01330637535251379
1967,0.06541343098070197
1968,0.05360186118537589
1969,0
1870,0
1871,-0.013755649733178128
1872,0.007357865239558228
1873,-0.029035550518720213
1874,0.019590293763014854
1875,0.02721356928989413
1876,0.048580886684806236
1877,0.06775289494555069
1878,0.0321216450037127
1879,0.06491505150853608
1880,0.05335186668594658
1881,0.0389817887764435
1882,0.05838944197067928
1883,0.046973869863130915
1884,0.06954599766986949
1885,0.07091686266971807
1886,0.0983522458510993
1887,0.10671459091175958
1888,0.07611186168733525
1889,0.10738670507429911
1890,0.09459701614247477
1891,0.1170366683482841
1892,0.13669948314744937
1893,0.14299789699751042
1894,0.15336572064789428
1895,0.1615319707296949
1896,0.18879137668588955
1897,0.18081236025539613
1898,0.1985945278980259
1899,0.229353606619512
1900,0.22305348987961773
1901,0.24297279300669264
1902,0.2682766106947291
1903,0.27137235610192373
1904,0.27829814126337316
1905,0.2615863912172529
1906,0.28648431753787124
1907,0.2765585382874822
1908,0.2873458689188154
1909,0.27746681769270654
1910,0.2814921465923544
1911,0.27994606119945076
1912,0.27058970635903973
1913,0.26487437309006373
1914,0.2789861675505867
1915,0.26050225067238436
1916,0.22615882548963315
1917,0.33747983493421047
1918,0.2790024189890459
1919,0.24606155011155048
1920,0.2743014643186792
1921,0.25819061736243826
1922,0.26246397633011426
1923,0.23551949102882183
1924,0.24110998039168652
1925,0.23812173877184442
1926,0.22102401605857827
1927,0.24400929730364915
1928,0.23558383417950682
1929,0.21666649400330476
1930,0.22161024606024382
1931,0.18621695861033735
1932,0.16985295194015815
1933,0.1637655089912202
1934,0.1369374180294274
1935,0.11004445225881872
1936,0.11678403221406009
1937,0.09303986153904809
1938,0.06653624868920781
1939,0.06763793770981238
1940,0.06429937234267627
1941,0.09837317570920738
1942,0.10718831552848751
1943,0.10207860210870673
1944,0.1338450161708687
1945,0.12004795661875618
1946,0.13346923860302337
1947,0.13044670581290596
1948,0.12816876794077237
1949,0.16469078398634043
1950,0.13186902829295785
1951,0.146914680116597
1952,0.15825464386336313
1953,0.17565945642506564
1954,0.198759448720795
1955,0.16503486583180357
1956,0.18515692928305394
1957,0.16765719586053576
1958,0.16885718544621395
1959,0.15048085898652247
1960,0.13174856261324416
1961,0.11906171482069061
1962,0.08901818359956382
1963,0.08376476734758856
1964,0.031712099593036475
1965,0.031481230389814686
1966,0.05841628536641067
1967,0.02489923342906004
1968,0.02831237989280593
1969,0
1870,0
1871,0.008287273460431233
1872,-0.027153431195357944
1873,0.02190686468583221
1874,0.0341655107453937
1875,0.022609080680775648
1876,0.06563854697878607
1877,0.09099674344922551
1878,0.0569315170988327
1879,0.07601026973485749
1880,0.06856845448092654
1881,0.04781248371817348
1882,0.05325167123802594
1883,0.05405112174925646
1884,0.06750942736768106
1885,0.07481593621310381
1886,0.10206928242984492
1887,0.1104502509881074
1888,0.08401540433501976
1889,0.11954588954466956
1890,0.10484666239829542
1891,0.129085957368463
1892,0.14449051687908146
1893,0.15256305249933913
1894,0.1626367413258434
1895,0.16545421712459638
1896,0.19109777418805826
1897,0.18021681021172914
1898,0.21340507983316193
1899,0.23449692199285416
1900,0.23842761883127925
1901,0.24791798826574965
1902,0.24713068739142693
1903,0.27595262309052215
1904,0.2708053031456377
1905,0.27043931371818714
1906,0.27964008188285683
1907,0.2816900467455026
1908,0.2940356316146356
1909,0.3043737580017807
1910,0.2889631019141058
1911,0.28030409331374506
1912,0.2707482401761077
1913,0.2669039296259697
1914,0.2822669687383552
1915,0.2595330424586768
1916,0.22283743926300795
1917,0.33560073593074985
1918,0.2722712577886886
1919,0.23316808981059478
1920,0.2731021521074298
1921,0.23710019514382577
1922,0.24822721185368637
1923,0.2343366931688939
1924,0.233145932717205
1925,0.23545974112522144
1926,0.2217910834573456
1927,0.2368468478771846
1928,0.2245676213423721
1929,0.20610638561003705
1930,0.210274857460317
1931,0.17358316775694818
1932,0.1583454082253865
1933,0.15287371172759176
1934,0.12793921023973134
1935,0.09826326578196774
1936,0.10857803988345709
1937,0.08275353684562516
1938,0.05991034389742591
1939,0.0647540637756394
1940,0.05985044815320449
1941,0.08013221838694487
1942,0.10707249391330016
1943,0.0932963417000157
1944,0.10534101808822585
1945,0.10712203819986565
1946,0.1400028221391288
1947,0.11812513053251135
1948,0.13522443780490392
1949,0.14639402492706682
1950,0.13800290049522757
1951,0.16655425918707914
1952,0.17861010198439045
1953,0.15352786534669724
1954,0.17508253004910657
1955,0.16684663233346156
1956,0.18839039878104988
1957,0.19614017822809846
1958,0.1588795392530309
1959,0.16796869063986347
1960,0.14648790510756274
1961,0.11120918952051997
1962,0.08529800381599774
1963,0.08485021206643081
1964,0.05632037408568458
1965,0.08089131874997159
1966,0.009317711400388564
1967,0.03175801839021507
1968,0.033786934500604146
1969,0
1870,0
1871,0.027181294749253602
1872,0.04394916483800384
1873,0.037586125653593816
1874,0.05031939218121266
1875,0.02689918027840745
1876,0.07009777415622637
1877,0.09704453505157148
1878,0.06556744746270379
1879,0.080282170116967
1880,0.07241049303853275
1881,0.05570976058778746
1882,0.06463481848880452
1883,0.08822849041030752
1884,0.09459451567798066
1885,0.08117615924451266
1886,0.09005086048821703
1887,0.12104114390052327
1888,0.11516742356986918
1889,0.11267752132236553
1890,0.12887165929306632
1891,0.12700587817555273
1892,0.15484695207748206
1893,0.14207508498161547
1894,0.171077813979148
1895,0.18547699332379403
1896,0.19797041736892396
1897,0.19227126314467402
1898,0.22332990923206703
1899,0.24804553790151676
1900,0.24876666438573944
1901,0.26039170450714644
1902,0.2691571740798277
1903,0.28007265674371473
1904,0.28514996404412346
1905,0.28814591020206354
1906,0.3014442405223212
1907,0.3016317157483253
1908,0.30411440800665235
1909,0.29577209556197537
1910,0.30202479043228386
1911,0.29426791206304465
1912,0.28840713800370776
1913,0.28407391666568343
1914,0.296241562346871
1915,0.2830209744668916
1916,0.2385671039982719
1917,0.35556144743234286
1918,0.29778598196806827
1919,0.2615247571494009
1920,0.28955375194668154
1921,0.2628470320814537
1922,0.27655456026917064
1923,0.26127916763448616
1924,0.25326739079014987
1925,0.25317285797710665
1926,0.2413995866523239
1927,0.25005869351718224
1928,0.2458389310657912
1929,0.22421005859121598
1930,0.23199959788323787
1931,0.19196683345446036
1932,0.1812404789626669
1933,0.16436239329051025
1934,0.14628836905223103
1935,0.1213088124410402
1936,0.12801218243029605
1937,0.10502925890570335
1938,0.08746566154225258
1939,0.09265704670585205
1940,0.09058658022302829
1941,0.10895891898757246
1942,0.11811484566782299
1943,0.12015472133984624
1944,0.139587781059734
1945,0.12983655119298906
1946,0.1428569682216292
1947,0.14175973641947368
1948,0.16526127683042202
1949,0.14417894184747848
1950,0.1457320796875412
1951,0.175160740947651
1952,0.17020489889401227
1953,0.1822243043907132
1954,0.1951546626107156
1955,0.181512163765216
1956,0.21565079540453713
1957,0.2075124591408481
1958,0.1976271756947522
1959,0.18828641552954
1960,0.17925537841595468
1961,0.12701411860702286
1962,0.12196462711731858
1963,0.09704182661124884
1964,0.06302219626639283
1965,0.09602097301643271
1966,0.029840012565129068
1967,0.04308243503197224
1968,0.044183283907067904
1969,0
1870,0
1871,0.018707765394818623
1872,-0.008093319223858357
1873,0.004469107369494865
1874,0.02090104137112391
1875,0.07000945358013659
1876,0.06393255223788202
1877,0.0763498512839653
1878,0.07013089971374428
1879,0.09245754126773033
1880,0.09003541105405455
1881,0.07024753509816926
1882,0.06397735960874233
1883,0.07082238470176036
1884,0.08386113735062213
1885,0.07917009636795827
1886,0.08974120275485498
1887,0.11465847290199854
1888,0.11161416581269071
1889,0.11176385579510219
1890,0.13061455533180527
1891,0.13176708537107637
1892,0.15740150517911058
1893,0.1439177670161487
1894,0.17610022279208826
1895,0.19296088035933753
1896,0.19464115650862632
1897,0.19266061242688468
1898,0.2318324360502757
1899,0.25714848384549566
1900,0.2557284104981004
1901,0.2595172151957939
1902,0.2887388972473795
1903,0.2945222820658492
1904,0.2970904452326612
1905,0.28218519458590646
1906,0.30123730606681764
1907,0.2944975268328208
1908,0.3114256763914691
1909,0.32834555907092383
1910,0.30895948917811866
1911,0.3025448242978457
1912,0.2912341914748951
1913,0.2904794387390466
1914,0.2945248758489653
1915,0.28990661126090644
1916,0.24907555920296137
1917,0.3515291061885799
1918,0.30153554508633756
1919,0.25838331751235066
1920,0.2961393438641871
1921,0.28225857943188776
1922,0.2876297718842747
1923,0.25513250929790793
1924,0.2622959708966757
1925,0.2563388445461215
1926,0.2523226042035315
1927,0.25856331491593654
1928,0.2539950559730263
1929,0.2321719246112906
1930,0.23965236072597382
1931,0.19828495596098716
1932,0.18906458495396722
1933,0.1729948440309015
1934,0.1555281130227146
1935,0.12980711072077517
1936,0.13537493514257679
1937,0.11486885163071668
1938,0.09594861208259191
1939,0.09142019048675028
1940,0.09853124549977318
1941,0.12391097033583533
1942,0.11727156516844198
1943,0.12124018906977664
1944,0.13130559060408417
1945,0.15207441208771097
1946,0.14785547053897366
1947,0.1372519457950745
1948,0.164828429885528
1949,0.16296028422494685
1950,0.1800688557842112
1951,0.1841953363903367
1952,0.20533204072695835
1953,0.1825921394896467
1954,0.22189247253911487
1955,0.19527375039439315
1956,0.2062027765232759
1957,0.2135213325598296
1958,0.20024405467758
1959,0.19018865876217486
1960,0.14867317082663498
1961,0.1450830164144752
1962,0.10283777472938918
1963,0.1143784994761073
1964,0.08579232324554235
1965,0.05494525252604417
1966,0.061915436886709814
1967,0.06926693776466734
1968,0.07887520204725779
1969,0
1870,0
1871,0.006261627269325729
1872,-0.002117681322778452
1873,0.016587716231774092
1874,0.07288079185508992
1875,0.011253542045224704
1876,0.06535097738726023
1877,0.09312179592071458
1878,0.06546846590866773
1879,0.07666967086655692
1880,0.0703626966364964
1881,0.05406801517799113
1882,0.07653806596348645
1883,0.07619616325481626
1884,0.09639833011008321
1885,0.09425332630874077
1886,0.11353737615702822
1887,0.12697919354144127
1888,0.10007501683936705
1889,0.12953620869346585
1890,0.12060470934671583
1891,0.13929646477221658
1892,0.1533455098852454
1893,0.15859586097097364
1894,0.1770463165573432
1895,0.18065439886155696
1896,0.2140812770636338
1897,0.21779367279705558
1898,0.22130270618860717
1899,0.24515392683106105
1900,0.24235940872034828
1901,0.25345599092920323
1902,0.27431842523699657
1903,0.2835374712999525
1904,0.28679044786571983
1905,0.28844454502503525
1906,0.2965947746290716
1907,0.2886592333661321
1908,0.309065754352995
1909,0.315000079023835
1910,0.3080425265114309
1911,0.3005850065057059
1912,0.2892296948238867
1913,0.2827081896166916
1914,0.2821786826580491
1915,0.2822234799650591
1916,0.2407310027875097
1917,0.3409938541617057
1918,0.2997059525967052
1919,0.2494711260518587
1920,0.29008053461279915
1921,0.2757702515241854
1922,0.2816905079185464
1923,0.24829725971432248
1924,0.2561162854503666
1925,0.2532562377069718
1926,0.24727888835934692
1927,0.2553702151432714
1928,0.24624866150154656
1929,0.22886028705818193
1930,0.23769362835266036
1931,0.19201173480371841
1932,0.1855631251478168
1933,0.1711603404273095
1934,0.15154018368517722
1935,0.1266074421353411
1936,0.13513674046793792
1937,0.11216665295094512
1938,0.09423884980396251
1939,0.0895044083237934
1940,0.10004361951675123
1941,0.13080260544429217
1942,0.1321848623884414
1943,0.12981666289535249
1944,0.13609585096364357
1945,0.15770696791888214
1946,0.1513792211573363
1947,0.14368738109927912
1948,0.1704384564349024
1949,0.15970061380317413
1950,0.1672139143449524
1951,0.17683347576753186
1952,0.1925037857236111
1953,0.18207890879073657
1954,0.20943865250219798
1955,0.18790648725745876
1956,0.2008662439027623
1957,0.19556141383858525
1958,0.18019209543980946
1959,0.19468645673111248
1960,0.18129073945282045
1961,0.16901205277694195
1962,0.11457618276778385
1963,0.0917034441783436
1964,0.05809422389262193
1965,0.09110574668473237
1966,0.09327725433310015
1967,0.07202667450024026
1968,0.03294608096941659
1969,0
1870,0
1871,0.008600226160019942
1872,0.001679996360143791
1873,0.01836196653140107
1874,0.05198905519383771
1875,0.02399213530599041
1876,0.06127661906608972
1877,0.0750149068437678
1878,0.0681820057167742
1879,0.07859531766267576
1880,0.08098058549625631
1881,0.0713923405603476
1882,0.06311665692168827
1883,0.07138454284546698
1884,0.09318157075977453
1885,0.09332751477137019
1886,0.0977877852982315
1887,0.12873294652337053
1888,0.11219918655592274
1889,0.12135995811719273
1890,0.1365786345822732
1891,0.12004537818001405
1892,0.1503612708190359
1893,0.14981854433448827
1894,0.1668466400181935
1895,0.18659929964880434
1896,0.20591289039596958
1897,0.20500931893414742
1898,0.22425243144220466
1899,0.23907467372934765
1900,0.2677872435959795
1901,0.251902888454583
1902,0.2771153660541883
1903,0.2793294685615225
1904,0.2859676692696327
1905,0.2826962453555254
1906,0.29632449698877245
1907,0.2947166072839394
1908,0.3088177815330667
1909,0.3019272756702543
1910,0.30097041440732814
1911,0.2989316177826966
1912,0.2866965643942559
1913,0.29602283391897305
1914,0.3027115922428798
1915,0.2865349064047626
1916,0.2399133405680232
1917,0.3600135840925286
1918,0.28832429676419213
1919,0.2705941326930701
1920,0.2934411814275225
1921,0.2689268172866658
1922,0.2715177356720066
1923,0.24821518617391874
1924,0.2586856915387393
1925,0.2683049501475761
1926,0.24497960423336396
1927,0.249012358652471
1928,0.24406774501772988
1929,0.24650224862641082
1930,0.21215120603410953
1931,0.2080058544938849
1932,0.19555133210148423
1933,0.18090832167468443
1934,0.15833195975943265
1935,0.13547437174665802
1936,0.11174205773272715
1937,0.10515542422561007
1938,0.09658186344750658
1939,0.10398182757150265
1940,0.09162735545403011
1941,0.1055897727285474
1942,0.11040538895574352
1943,0.11778700403073335
1944,0.15493976149293653
1945,0.14104889604552565
1946,0.15718121829481893
1947,0.14853937436421133
1948,0.1512960819723991
1949,0.17570980472545009
1950,0.166079267052816
1951,0.18651302025705704
1952,0.1912914569950039
1953,0.19962819706477547
1954,0.20943864490582872
1955,0.1869207728741221
1956,0.20583195099467788
1957,0.2034164702981126
1958,0.18894063836776026
1959,0.1814412444528652
1960,0.1732767183026045
1961,0.13589274231402845
1962,0.11423208652675967
1963,0.09302112994144275
1964,0.09162925549459149
1965,0.07975859062718314
1966,0.036771845247395296
1967,0.07387777933982868
1968,0.04722077891111423
1969,0
1870,0
1871,0.008141781362073832
1872,0.060957976361970805
1873,0.03914929285136945
1874,0.08112154340909547
1875,0.08523029358268347
1876,0.08041488885856851
1877,0.09593445262271298
1878,0.07867027177316906
1879,0.09037196942781185
1880,0.08059557213668157
1881,0.056248148855754604
1882,0.07805890587862709
1883,0.07344342799224275
1884,0.0847345804197889
1885,0.08152374442586825
1886,0.10701672897544301
1887,0.11531607742777576
1888,0.10119114624418829
1889,0.12292870204776472
1890,0.1092828077124459
1891,0.15442524674246083
1892,0.15853062858647657
1893,0.15552283010326448
1894,0.1812074680741701
1895,0.19945334044703997
1896,0.19622675568896206
1897,0.20608845413613391
1898,0.22809001893289807
1899,0.24620883686917544
1900,0.24872623666516896
1901,0.2522354154755776
1902,0.27859394685821
1903,0.2929997887480405
1904,0.29216309456295686
1905,0.28370441216933207
1906,0.30389751027212175
1907,0.2958540196666228
1908,0.30716102382953986
1909,0.3111722351502449
1910,0.29744312175460447
1911,0.2962151855208403
1912,0.27702749833983376
1913,0.29259924339941235
1914,0.30006736246268406
1915,0.28717783974607325
1916,0.24409131433758927
1917,0.3624103810583285
1918,0.2935813641749029
1919,0.2653709372541509
1920,0.28868605788808765
1921,0.267786315417005
1922,0.26797078357786974
1923,0.2458908207547045
1924,0.2570315761333301
1925,0.2719503807749094
1926,0.2424651048289152
1927,0.24878317858716784
1928,0.2505370672075324
1929,0.23529826308998816
1930,0.22217561312914105
1931,0.20920959184209875
1932,0.19694431806176257
1933,0.18564980053556493
1934,0.15651370876493215
1935,0.1348893976150889
1936,0.11240910723009341
1937,0.10384387771362945
1938,0.09933000913660459
1939,0.09963216297523637
1940,0.0918101505959575
1941,0.10480732555169373
1942,0.10689028356302938
1943,0.11148774444464005
1944,0.15042154460726256
1945,0.13787960486133174
1946,0.15748342468605186
1947,0.1487246686265351
1948,0.14971405084510456
1949,0.17259262220644564
1950,0.16243332124289508
1951,0.18179594232434887
1952,0.1900760253097916
1953,0.19928034199255265
1954,0.20562257639711512
1955,0.18726496977597318
1956,0.20932763372400356
1957,0.21991047235775218
1958,0.20555486198880485
1959,0.1958368863899883
1960,0.18749035570910794
1961,0.15729474214508518
1962,0.11033676548479697
1963,0.07193207470209817
1964,0.07211553575906897
1965,0.08700547092594402
1966,0.05674450024134307
1967,0.06746627047510285
1968,0.046749501010078874
1969,0
1870,0
1871,0.027314648852866958
1872,0.03127073463834388
1873,0.04831991188495841
1874,0.06583915246659575
1875,0.045224052574813114
1876,0.07414064475558485
1877,0.08082775238867784
1878,0.07582574295636987
1879,0.08716761384408571
1880,0.08950549214334026
1881,0.07374153260974022
1882,0.07394907784462636
1883,0.09040045008548277
1884,0.10763682030458681
1885,0.1023993573760554
1886,0.10659738900603954
1887,0.13277969674536258
1888,0.11754126353846471
1889,0.12549024446212104
1890,0.14846237578977967
1891,0.12410451979793832
1892,0.15679205662673223
1893,0.15659777009227366
1894,0.17399160918190715
1895,0.17903501672540506
1896,0.2172285010371162
1897,0.20408713398924175
1898,0.22484171069778208
1899,0.24372833128087637
1900,0.2606675466357964
1901,0.26420556512471904
1902,0.27972771568943655
1903,0.2847707942164795
1904,0.29979679502985535
1905,0.2816862194176482
1906,0.31151450113656615
1907,0.29727523627558355
1908,0.3121215397970243
1909,0.3134434026083085
1910,0.3122416757885109
1911,0.30676918828511995
1912,0.2914779206215144
1913,0.2976554807391901
1914,0.2994130342840081
1915,0.282826794024642
1916,0.247192931096712
1917,0.35426423233975446
1918,0.3123347830966405
1919,0.2590451745873036
1920,0.29163670411083287
1921,0.2704797708204426
1922,0.27136870843023664
1923,0.2492231426302753
1924,0.2624933992777614
1925,0.2742175699358508
1926,0.24419826926357474
1927,0.2509998400661369
1928,0.2544097540575798
1929,0.23822594995098834
1930,0.22630829711534597
1931,0.21164170813517386
1932,0.1995315695059857
1933,0.18430453100011562
1934,0.15537772989057266
1935,0.1338819975900944
1936,0.11486221141652884
1937,0.10730884946395872
1938,0.10102930733298404
1939,0.09915928143515776
1940,0.09414823003554916
1941,0.1135564393235521
1942,0.1279411945230774
1943,0.1195788984344558
1944,0.13832460499450774
1945,0.1298465405826158
1946,0.1550235565713192
1947,0.15483657833554673
1948,0.14892418909169755
1949,0.1722616045514183
1950,0.16496303842572954
1951,0.18637052830310755
1952,0.1909922781216793
1953,0.19824293836871423
1954,0.2047632552998064
1955,0.19180436666957007
1956,0.1902721319155828
1957,0.19169900304201443
1958,0.17865904091046378
1959,0.1863340482286198
1960,0.15861132805621506
1961,0.13550661410461776
1962,0.10685340628007604
1963,0.11239532015580134
1964,0.085654327321181
1965,0.09558590672951166
1966,0.060529917449009915
1967,0.07108055449093191
1968,0.09020372471296721
1969,0
1870,0
1871,0.027289560781816605
1872,0.05378618884605119
1873,0.04487384068198388
1874,0.05663639272239285
1875,0.07851879212398821
1876,0.061906010340750064
1877,0.07625884154482655
1878,0.06953758805634602
1879,0.08527910547405619
1880,0.08498851004482497
1881,0.06573597664128714
1882,0.08968222958818463
1883,0.08667300182271268
1884,0.10515435003550692
1885,0.0989951353839346
1886,0.12023286576099879
1887,0.12623832229773574
1888,0.10631905016519685
1889,0.13339684321965514
1890,0.12186051768424
1891,0.16215978899334935
1892,0.1645796489619223
1893,0.16122244688047058
1894,0.19138185841123312
1895,0.21140356929859289
1896,0.2062943938027693
1897,0.2147918022226423
1898,0.23800221008372432
1899,0.25642237975627263
1900,0.25351499235681535
1901,0.2607849766122544
1902,0.2830295775029063
1903,0.2972233184888539
1904,0.29760582334547453
1905,0.29456431434759084
1906,0.2981932990151113
1907,0.3071401134625295
1908,0.3138057388026154
1909,0.3084482301218883
1910,0.307781585092658
1911,0.2950125612556218
1912,0.2909062555769006
1913,0.2892226692868326
1914,0.29686305365274857
1915,0.28647443632547087
1916,0.24562022550102092
1917,0.3532808782511904
1918,0.289711521047703
1919,0.2603395300553994
1920,0.29534789135052303
1921,0.28698059136651977
1922,0.2797913206730552
1923,0.25772121188308666
1924,0.2634885887088002
1925,0.26971670870762726
1926,0.26147185949200014
1927,0.2608342798344967
1928,0.24486659213992445
1929,0.23779881069626405
1930,0.21899089379935588
1931,0.20293491185909637
1932,0.1900597766564849
1933,0.17877006135933673
1934,0.15626867277235487
1935,0.13675962858863655
1936,0.12094150875702439
1937,0.11243508249774227
1938,0.09647927497183571
1939,0.0829555804431722
1940,0.08905438490482054
1941,0.10610918783896715
1942,0.1335084636942784
1943,0.13190736066315195
1944,0.14113078467260928
1945,0.15042090272496472
1946,0.14726647719407973
1947,0.1557216468930864
1948,0.16425098461247617
1949,0.1789486850029309
1950,0.15687583744907307
1951,0.194159835473479
1952,0.1839160629294165
1953,0.18312655288219945
1954,0.20778770684518838
1955,0.19897420953981257
1956,0.21711675497043492
1957,0.21088293273007377
1958,0.22002916394217345
1959,0.20115229932994705
1960,0.18599095463970405
1961,0.1527387308742972
1962,0.1375093170182476
1963,0.10189231590719001
1964,0.0950786468349214
1965,0.07650363135350217
1966,0.06699110562426304
1967,0.04493359842042407
1968,0.004118971365888451
1969,0
1870,0
1871,0.02362461702045705
1872,0.05256517156975484
1873,0.0371971685138061
1874,0.058926727023920517
1875,0.0689770817439014
1876,0.05891017172129137
1877,0.0731156904939484
1878,0.07287656719136675
1879,0.07130498360624415
1880,0.07872718737572532
1881,0.06931165888902725
1882,0.09050584429710853
1883,0.09848413000572667
1884,0.10214896011672607
1885,0.10208151561715025
1886,0.11127708178288533
1887,0.1367507553054793
1888,0.12203870787333868
1889,0.12668097651664745
1890,0.13487323295727088
1891,0.14082660378398593
1892,0.17127130478204705
1893,0.175682724189133
1894,0.18831669665428452
1895,0.20069664535641993
1896,0.20470224010996182
1897,0.20400755356913153
1898,0.23183394920699307
1899,0.24565475990360636
1900,0.25167225127006626
1901,0.2585652944698594
1902,0.2854772908881352
1903,0.29140028107382154
1904,0.3050245954168126
1905,0.2992689617956244
1906,0.30101769131133893
1907,0.2929101638838085
1908,0.30440591119743926
1909,0.31708211711196094
1910,0.3141984123727163
1911,0.30034518373452146
1912,0.2918720974226068
1913,0.29818345834521265
1914,0.29884512280295544
1915,0.27994933208621126
1916,0.2523439471703025
1917,0.35843221085873306
1918,0.2997549749760354
1919,0.2630871380116405
1920,0.2904872260898083
1921,0.2740927011494162
1922,0.27789016545677525
1923,0.26314348483519023
1924,0.2635969204571128
1925,0.26352635826726145
1926,0.24462900657535994
1927,0.2527217313750737
1928,0.2501574642455594
1929,0.2444529489052823
1930,0.22746035641027815
1931,0.20379381522058845
1932,0.19910314432392506
1933,0.17000395053067963
1934,0.1560902963238332
1935,0.135664418233417
1936,0.13305208495953222
1937,0.10345298906877493
1938,0.0854861558034594
1939,0.08593691526256217
1940,0.09433748490140671
1941,0.10963187793574093
1942,0.10910283309036779
1943,0.10519397316522999
1944,0.1432232050497538
1945,0.1362962663999079
1946,0.15739341137798463
1947,0.14695168842747824
1948,0.15807500830130425
1949,0.1678346174081714
1950,0.15599317875724297
1951,0.16340786196293108
1952,0.1762120911044126
1953,0.19862966799268522
1954,0.209034419260573
1955,0.20009922354375054
1956,0.21389290270401662
1957,0.21366070268366874
1958,0.19884956357814051
1959,0.2013047211185773
1960,0.1574162047464068
1961,0.14931680625504123
1962,0.11726629807598375
1963,0.13016205671264472
1964,0.08644078509990674
1965,0.08509280701219381
1966,0.059788433913972795
1967,0.032259943049719304
1968,0.015212555463993799
1969,0
1870,0
1871,0.025982347605952985
1872,0.030337388900267884
1873,0.038756728752946265
1874,0.05929791151576515
1875,0.05500022559017142
1876,0.09214437997603665
1877,0.0993222892268374
1878,0.07392000888459542
1879,0.09883928503941368
1880,0.08023667175950547
1881,0.07588348176889156
1882,0.05595366307109435
1883,0.061498894567327794
1884,0.09056397970671828
1885,0.09017828170145802
1886,0.10384454594804696
1887,0.11710706896773306
1888,0.10285539560749508
1889,0.13664317466395035
1890,0.12678178442374402
1891,0.14432741872394791
1892,0.14211000704112128
1893,0.15301493393399898
1894,0.17193813138392264
1895,0.18810882559396966
1896,0.20598522514232426
1897,0.2089346291914431
1898,0.23177375366538214
1899,0.2438298364428099
1900,0.24739596435695096
1901,0.2558899354054336
1902,0.2817950201169085
1903,0.29572494284583933
1904,0.3005724914394064
1905,0.30036515752451654
1906,0.3050028325009598
1907,0.29565192227748355
1908,0.307861062385947
1909,0.31835221917931966
1910,0.31399664735117483
1911,0.29892454166935806
1912,0.2903289620194335
1913,0.29426435616562385
1914,0.2991758796272599
1915,0.27668263302804685
1916,0.24854392533680628
1917,0.3554235860090223
1918,0.29124850282525283
1919,0.2564631926731145
1920,0.2852718632493817
1921,0.2663567841680377
1922,0.282886385820189
1923,0.25309222144432375
1924,0.25952032686501536
1925,0.2622016129074486
1926,0.23773295992910884
1927,0.256115572144591
1928,0.24087976014316198
1929,0.242961635154241
1930,0.22143731174124345
1931,0.20124023731913185
1932,0.2060865693587118
1933,0.17088230827337925
1934,0.16340834007103192
1935,0.12431412203403987
1936,0.12236678988569218
1937,0.10759545992510167
1938,0.09681607067979492
1939,0.08244546738950304
1940,0.09631502642487164
1941,0.10797277270318227
1942,0.11221407826668116
1943,0.10527511389553025
1944,0.13999582711585662
1945,0.14424982412882692
1946,0.15007585800841974
1947,0.14605858920816503
1948,0.15749063024047483
1949,0.16928962413911
1950,0.15655987706868424
1951,0.1736263731000789
1952,0.18427280432663407
1953,0.20139371897988695
1954,0.20113964850215033
1955,0.20779122185971005
1956,0.20249615065449866
1957,0.20758268437917166
1958,0.1870078262881678
1959,0.19743209996293107
1960,0.13530677086604004
1961,0.13422708187530483
1962,0.08455642004782654
1963,0.08238153567943189
1964,0.04553606003607527
1965,0.06824971269975802
1966,0.0865583675925747
1967,0.08805956480367644
1968,0.08345862521091094
1969,0
