"fitted_model","stacking","pseudo_BMA","n_years_val.x","BMA","n_years_val.y","sim","gen_model","n_years"
"apc",0.998,1,5,0.06437339388849,0,19,"apc",30
"cbd",0,0,10,1.26037973980167e-153,0,19,"apc",30
"cbd",0,0,5,1.26037973980167e-153,0,19,"apc",30
"cbd",0,0,1,1.26037973980167e-153,0,19,"apc",30
"lc",0.228,0,1,1.91185185196992e-115,0,19,"apc",30
"lc",0,0,5,1.91185185196992e-115,0,19,"apc",30
"lc",0,0,10,1.91185185196992e-115,0,19,"apc",30
"m6",0,0,5,1.52912140512016e-16,0,19,"apc",30
"m6",0.002,0,10,1.52912140512016e-16,0,19,"apc",30
"m6",0.766,0.986,1,1.52912140512016e-16,0,19,"apc",30
"rh",0.006,0.003,1,0.93562660611151,0,19,"apc",30
"rh",0.001,0,5,0.93562660611151,0,19,"apc",30
"rh",0,0,10,0.93562660611151,0,19,"apc",30
"apc",1,1,10,2.56462540568887e-96,0,20,"apc",30
"apc",0.469,0.453,1,2.56462540568887e-96,0,20,"apc",30
"apc",1,1,5,2.56462540568887e-96,0,20,"apc",30
"cbd",0,0,10,1.40981222151625e-105,0,20,"apc",30
"cbd",0,0,5,1.40981222151625e-105,0,20,"apc",30
"cbd",0,0,1,1.40981222151625e-105,0,20,"apc",30
"lc",0,0,1,2.14388891010863e-237,0,20,"apc",30
"lc",0,0,5,2.14388891010863e-237,0,20,"apc",30
"lc",0,0,10,2.14388891010863e-237,0,20,"apc",30
"m6",0,0,5,1,0,20,"apc",30
"m6",0,0,10,1,0,20,"apc",30
"m6",0.531,0.525,1,1,0,20,"apc",30
"rh",0,0.022,1,1.08501989325137e-131,0,20,"apc",30
"rh",0,0,5,1.08501989325137e-131,0,20,"apc",30
"rh",0,0,10,1.08501989325137e-131,0,20,"apc",30
"apc",1,1,10,1.00344795147822e-89,0,21,"apc",30
"apc",0.177,0.307,1,1.00344795147822e-89,0,21,"apc",30
"apc",1,1,5,1.00344795147822e-89,0,21,"apc",30
"cbd",0,0,10,1.33282186250415e-103,0,21,"apc",30
"cbd",0,0,5,1.33282186250415e-103,0,21,"apc",30
"cbd",0,0,1,1.33282186250415e-103,0,21,"apc",30
"lc",0,0,1,1.52992089261252e-228,0,21,"apc",30
"lc",0,0,5,1.52992089261252e-228,0,21,"apc",30
"lc",0,0,10,1.52992089261252e-228,0,21,"apc",30
"m6",0,0,5,1,0,21,"apc",30
"m6",0,0,10,1,0,21,"apc",30
"m6",0.823,0.686,1,1,0,21,"apc",30
"rh",0,0.008,1,5.47605684092961e-126,0,21,"apc",30
"rh",0,0,5,5.47605684092961e-126,0,21,"apc",30
"rh",0,0,10,5.47605684092961e-126,0,21,"apc",30
"apc",1,1,10,0.753221045426222,0,22,"apc",30
"apc",0,0.101,1,0.753221045426222,0,22,"apc",30
"apc",0.967,1,5,0.753221045426222,0,22,"apc",30
"cbd",0,0,10,1.39019347766941e-158,0,22,"apc",30
"cbd",0,0,5,1.39019347766941e-158,0,22,"apc",30
"cbd",0,0,1,1.39019347766941e-158,0,22,"apc",30
"lc",0.22,0,1,4.62054496490917e-128,0,22,"apc",30
"lc",0,0,5,4.62054496490917e-128,0,22,"apc",30
"lc",0,0,10,4.62054496490917e-128,0,22,"apc",30
"m6",0.033,0,5,8.67367398273331e-14,0,22,"apc",30
"m6",0,0,10,8.67367398273331e-14,0,22,"apc",30
"m6",0.621,0.886,1,8.67367398273331e-14,0,22,"apc",30
"rh",0.159,0.012,1,0.246778954573692,0,22,"apc",30
"rh",0,0,5,0.246778954573692,0,22,"apc",30
"rh",0,0,10,0.246778954573692,0,22,"apc",30
"apc",0.973,1,10,0.807367053531334,0,23,"apc",30
"apc",1,0.738,1,0.807367053531334,0,23,"apc",30
"apc",1,1,5,0.807367053531334,0,23,"apc",30
"cbd",0,0,10,3.73522180409562e-165,0,23,"apc",30
"cbd",0,0,5,3.73522180409562e-165,0,23,"apc",30
"cbd",0,0,1,3.73522180409562e-165,0,23,"apc",30
"lc",0,0,1,3.91069989131805e-127,0,23,"apc",30
"lc",0,0,5,3.91069989131805e-127,0,23,"apc",30
"lc",0,0,10,3.91069989131805e-127,0,23,"apc",30
"m6",0,0,5,8.18679369996832e-07,0,23,"apc",30
"m6",0.027,0,10,8.18679369996832e-07,0,23,"apc",30
"m6",0,0.119,1,8.18679369996832e-07,0,23,"apc",30
"rh",0,0.143,1,0.192632127789296,0,23,"apc",30
"rh",0,0,5,0.192632127789296,0,23,"apc",30
"rh",0,0,10,0.192632127789296,0,23,"apc",30
"apc",1,1,10,0.999988650615612,0,24,"apc",30
"apc",0.211,0.143,1,0.999988650615612,0,24,"apc",30
"apc",1,1,5,0.999988650615612,0,24,"apc",30
"cbd",0,0,10,2.52393178249878e-175,0,24,"apc",30
"cbd",0,0,5,2.52393178249878e-175,0,24,"apc",30
"cbd",0,0,1,2.52393178249878e-175,0,24,"apc",30
"lc",0,0,1,2.22903335194465e-139,0,24,"apc",30
"lc",0,0,5,2.22903335194465e-139,0,24,"apc",30
"lc",0,0,10,2.22903335194465e-139,0,24,"apc",30
"m6",0,0,5,1.86894162929547e-11,0,24,"apc",30
"m6",0,0,10,1.86894162929547e-11,0,24,"apc",30
"m6",0.789,0.852,1,1.86894162929547e-11,0,24,"apc",30
"rh",0,0.005,1,1.13493656984608e-05,0,24,"apc",30
"rh",0,0,5,1.13493656984608e-05,0,24,"apc",30
"rh",0,0,10,1.13493656984608e-05,0,24,"apc",30
"apc",0.763,1,10,1.46332224135677e-99,0,25,"apc",30
"apc",0.055,0.141,1,1.46332224135677e-99,0,25,"apc",30
"apc",0.951,1,5,1.46332224135677e-99,0,25,"apc",30
"cbd",0.003,0,10,7.02523926135893e-136,0,25,"apc",30
"cbd",0.042,0,5,7.02523926135893e-136,0,25,"apc",30
"cbd",0,0,1,7.02523926135893e-136,0,25,"apc",30
"lc",0,0,1,7.31405612028313e-267,0,25,"apc",30
"lc",0,0,5,7.31405612028313e-267,0,25,"apc",30
"lc",0,0,10,7.31405612028313e-267,0,25,"apc",30
"m6",0.008,0,5,1,0,25,"apc",30
"m6",0.228,0,10,1,0,25,"apc",30
"m6",0.945,0.851,1,1,0,25,"apc",30
"rh",0,0.008,1,5.11838280176846e-142,0,25,"apc",30
"rh",0,0,5,5.11838280176846e-142,0,25,"apc",30
"rh",0.005,0,10,5.11838280176846e-142,0,25,"apc",30
"apc",0.87,1,10,0.687297942366332,0,26,"apc",30
"apc",0.835,0.657,1,0.687297942366332,0,26,"apc",30
"apc",0.894,1,5,0.687297942366332,0,26,"apc",30
"cbd",0,0,10,6.33556992499201e-165,0,26,"apc",30
"cbd",0,0,5,6.33556992499201e-165,0,26,"apc",30
"cbd",0,0,1,6.33556992499201e-165,0,26,"apc",30
"lc",0.119,0,1,4.47450503458316e-123,0,26,"apc",30
"lc",0,0,5,4.47450503458316e-123,0,26,"apc",30
"lc",0,0,10,4.47450503458316e-123,0,26,"apc",30
"m6",0.088,0,5,2.96163431091077e-20,0,26,"apc",30
"m6",0.13,0,10,2.96163431091077e-20,0,26,"apc",30
"m6",0,0.248,1,2.96163431091077e-20,0,26,"apc",30
"rh",0.046,0.095,1,0.312702057633668,0,26,"apc",30
"rh",0.018,0,5,0.312702057633668,0,26,"apc",30
"rh",0,0,10,0.312702057633668,0,26,"apc",30
"apc",1,1,10,1.42282727820097e-78,0,27,"apc",30
"apc",1,0.801,1,1.42282727820097e-78,0,27,"apc",30
"apc",1,1,5,1.42282727820097e-78,0,27,"apc",30
"cbd",0,0,10,3.26318252917525e-95,0,27,"apc",30
"cbd",0,0,5,3.26318252917525e-95,0,27,"apc",30
"cbd",0,0,1,3.26318252917525e-95,0,27,"apc",30
"lc",0,0,1,2.964614198833e-218,0,27,"apc",30
"lc",0,0,5,2.964614198833e-218,0,27,"apc",30
"lc",0,0,10,2.964614198833e-218,0,27,"apc",30
"m6",0,0,5,1,0,27,"apc",30
"m6",0,0,10,1,0,27,"apc",30
"m6",0,0.185,1,1,0,27,"apc",30
"rh",0,0.014,1,9.08934422824046e-118,0,27,"apc",30
"rh",0,0,5,9.08934422824046e-118,0,27,"apc",30
"rh",0,0,10,9.08934422824046e-118,0,27,"apc",30
"apc",0.566,0.953,10,0.00249772184095738,0,28,"apc",30
"apc",0.405,0.362,1,0.00249772184095738,0,28,"apc",30
"apc",0.76,1,5,0.00249772184095738,0,28,"apc",30
"cbd",0,0,10,9.54771369152581e-165,0,28,"apc",30
"cbd",0,0,5,9.54771369152581e-165,0,28,"apc",30
"cbd",0,0,1,9.54771369152581e-165,0,28,"apc",30
"lc",0.11,0,1,9.47376002991149e-126,0,28,"apc",30
"lc",0,0,5,9.47376002991149e-126,0,28,"apc",30
"lc",0,0,10,9.47376002991149e-126,0,28,"apc",30
"m6",0,0,5,1.18774700920569e-15,0,28,"apc",30
"m6",0.434,0.047,10,1.18774700920569e-15,0,28,"apc",30
"m6",0.485,0.635,1,1.18774700920569e-15,0,28,"apc",30
"rh",0,0.003,1,0.997502278159041,0,28,"apc",30
"rh",0.24,0,5,0.997502278159041,0,28,"apc",30
"rh",0,0,10,0.997502278159041,0,28,"apc",30
"apc",1,1,10,0.931481586291297,0,29,"apc",30
"apc",0.012,0.528,1,0.931481586291297,0,29,"apc",30
"apc",0.921,1,5,0.931481586291297,0,29,"apc",30
"cbd",0,0,10,1.90091321021275e-165,0,29,"apc",30
"cbd",0,0,5,1.90091321021275e-165,0,29,"apc",30
"cbd",0,0,1,1.90091321021275e-165,0,29,"apc",30
"lc",0,0,1,5.28273297791204e-141,0,29,"apc",30
"lc",0,0,5,5.28273297791204e-141,0,29,"apc",30
"lc",0,0,10,5.28273297791204e-141,0,29,"apc",30
"m6",0.079,0,5,3.77324971578027e-13,0,29,"apc",30
"m6",0,0,10,3.77324971578027e-13,0,29,"apc",30
"m6",0.514,0.217,1,3.77324971578027e-13,0,29,"apc",30
"rh",0.475,0.255,1,0.0685184137083256,0,29,"apc",30
"rh",0,0,5,0.0685184137083256,0,29,"apc",30
"rh",0,0,10,0.0685184137083256,0,29,"apc",30
"apc",1,1,10,4.50491278305221e-90,0,30,"apc",30
"apc",0,0.013,1,4.50491278305221e-90,0,30,"apc",30
"apc",0.92,1,5,4.50491278305221e-90,0,30,"apc",30
"cbd",0,0,10,2.36543901696072e-85,0,30,"apc",30
"cbd",0.08,0,5,2.36543901696072e-85,0,30,"apc",30
"cbd",0,0,1,2.36543901696072e-85,0,30,"apc",30
"lc",0.173,0,1,4.04763655901518e-208,0,30,"apc",30
"lc",0,0,5,4.04763655901518e-208,0,30,"apc",30
"lc",0,0,10,4.04763655901518e-208,0,30,"apc",30
"m6",0,0,5,1,0,30,"apc",30
"m6",0,0,10,1,0,30,"apc",30
"m6",0.827,0.983,1,1,0,30,"apc",30
"rh",0,0.004,1,8.10582474907896e-128,0,30,"apc",30
"rh",0,0,5,8.10582474907896e-128,0,30,"apc",30
"rh",0,0,10,8.10582474907896e-128,0,30,"apc",30
"apc",0.999,1,10,6.05762745416623e-84,0,31,"apc",30
"apc",0.843,0.841,1,6.05762745416623e-84,0,31,"apc",30
"apc",0.905,1,5,6.05762745416623e-84,0,31,"apc",30
"cbd",0,0,10,2.09982399442398e-113,0,31,"apc",30
"cbd",0,0,5,2.09982399442398e-113,0,31,"apc",30
"cbd",0,0,1,2.09982399442398e-113,0,31,"apc",30
"lc",0,0,1,2.48856688079165e-212,0,31,"apc",30
"lc",0,0,5,2.48856688079165e-212,0,31,"apc",30
"lc",0,0,10,2.48856688079165e-212,0,31,"apc",30
"m6",0.095,0,5,1,0,31,"apc",30
"m6",0.001,0,10,1,0,31,"apc",30
"m6",0.157,0.156,1,1,0,31,"apc",30
"rh",0,0.003,1,6.88314138998648e-126,0,31,"apc",30
"rh",0,0,5,6.88314138998648e-126,0,31,"apc",30
"rh",0,0,10,6.88314138998648e-126,0,31,"apc",30
"apc",1,1,10,0.107873286303366,0,32,"apc",30
"apc",0.201,0.39,1,0.107873286303366,0,32,"apc",30
"apc",0.804,1,5,0.107873286303366,0,32,"apc",30
"cbd",0,0,10,5.02358747567074e-151,0,32,"apc",30
"cbd",0.067,0,5,5.02358747567074e-151,0,32,"apc",30
"cbd",0,0,1,5.02358747567074e-151,0,32,"apc",30
"lc",0.174,0,1,5.13528158998698e-129,0,32,"apc",30
"lc",0,0,5,5.13528158998698e-129,0,32,"apc",30
"lc",0,0,10,5.13528158998698e-129,0,32,"apc",30
"m6",0,0,5,0.0047865119393784,0,32,"apc",30
"m6",0,0,10,0.0047865119393784,0,32,"apc",30
"m6",0.624,0.607,1,0.0047865119393784,0,32,"apc",30
"rh",0,0.003,1,0.887340201757256,0,32,"apc",30
"rh",0.128,0,5,0.887340201757256,0,32,"apc",30
"rh",0,0,10,0.887340201757256,0,32,"apc",30
"apc",0.764,1,10,1.57441247483119e-89,0,33,"apc",30
"apc",0,0.127,1,1.57441247483119e-89,0,33,"apc",30
"apc",0.999,1,5,1.57441247483119e-89,0,33,"apc",30
"cbd",0,0,10,1.9315417021773e-89,0,33,"apc",30
"cbd",0,0,5,1.9315417021773e-89,0,33,"apc",30
"cbd",0,0,1,1.9315417021773e-89,0,33,"apc",30
"lc",0,0,1,4.21976214244118e-201,0,33,"apc",30
"lc",0.001,0,5,4.21976214244118e-201,0,33,"apc",30
"lc",0,0,10,4.21976214244118e-201,0,33,"apc",30
"m6",0,0,5,1,0,33,"apc",30
"m6",0,0,10,1,0,33,"apc",30
"m6",0.314,0.066,1,1,0,33,"apc",30
"rh",0.686,0.807,1,2.25769540316387e-125,0,33,"apc",30
"rh",0,0,5,2.25769540316387e-125,0,33,"apc",30
"rh",0.236,0,10,2.25769540316387e-125,0,33,"apc",30
"apc",1,1,10,3.09466855997012e-93,0,34,"apc",30
"apc",0,0.253,1,3.09466855997012e-93,0,34,"apc",30
"apc",0.983,1,5,3.09466855997012e-93,0,34,"apc",30
"cbd",0,0,10,2.49812247652924e-104,0,34,"apc",30
"cbd",0,0,5,2.49812247652924e-104,0,34,"apc",30
"cbd",0,0,1,2.49812247652924e-104,0,34,"apc",30
"lc",0.094,0,1,2.21888934363361e-241,0,34,"apc",30
"lc",0.017,0,5,2.21888934363361e-241,0,34,"apc",30
"lc",0,0,10,2.21888934363361e-241,0,34,"apc",30
"m6",0,0,5,1,0,34,"apc",30
"m6",0,0,10,1,0,34,"apc",30
"m6",0.287,0.254,1,1,0,34,"apc",30
"rh",0.619,0.492,1,1.2315311825933e-119,0,34,"apc",30
"rh",0,0,5,1.2315311825933e-119,0,34,"apc",30
"rh",0,0,10,1.2315311825933e-119,0,34,"apc",30
"apc",0.918,1,10,2.06426895650878e-70,0,35,"apc",30
"apc",0.728,0.76,1,2.06426895650878e-70,0,35,"apc",30
"apc",0.784,1,5,2.06426895650878e-70,0,35,"apc",30
"cbd",0,0,10,1.60591001044982e-89,0,35,"apc",30
"cbd",0,0,5,1.60591001044982e-89,0,35,"apc",30
"cbd",0,0,1,1.60591001044982e-89,0,35,"apc",30
"lc",0,0,1,1.47050653630616e-185,0,35,"apc",30
"lc",0,0,5,1.47050653630616e-185,0,35,"apc",30
"lc",0,0,10,1.47050653630616e-185,0,35,"apc",30
"m6",0.216,0,5,1,0,35,"apc",30
"m6",0.082,0,10,1,0,35,"apc",30
"m6",0.083,0.183,1,1,0,35,"apc",30
"rh",0.188,0.057,1,6.09901197979723e-108,0,35,"apc",30
"rh",0,0,5,6.09901197979723e-108,0,35,"apc",30
"rh",0,0,10,6.09901197979723e-108,0,35,"apc",30
"apc",0.979,1,10,0.295537777438586,0,36,"apc",30
"apc",0,0.188,1,0.295537777438586,0,36,"apc",30
"apc",0.987,1,5,0.295537777438586,0,36,"apc",30
"cbd",0.021,0,10,2.395338558817e-161,0,36,"apc",30
"cbd",0,0,5,2.395338558817e-161,0,36,"apc",30
"cbd",0,0,1,2.395338558817e-161,0,36,"apc",30
"lc",0,0,1,1.18107794465261e-110,0,36,"apc",30
"lc",0.013,0,5,1.18107794465261e-110,0,36,"apc",30
"lc",0,0,10,1.18107794465261e-110,0,36,"apc",30
"m6",0,0,5,2.01617987317457e-11,0,36,"apc",30
"m6",0,0,10,2.01617987317457e-11,0,36,"apc",30
"m6",0.574,0.524,1,2.01617987317457e-11,0,36,"apc",30
"rh",0.426,0.287,1,0.704462222541252,0,36,"apc",30
"rh",0,0,5,0.704462222541252,0,36,"apc",30
"rh",0,0,10,0.704462222541252,0,36,"apc",30
"apc",0.895,1,10,6.25051225610292e-80,0,37,"apc",30
"apc",1,0.912,1,6.25051225610292e-80,0,37,"apc",30
"apc",0.847,1,5,6.25051225610292e-80,0,37,"apc",30
"cbd",0,0,10,4.71360100271873e-99,0,37,"apc",30
"cbd",0.037,0,5,4.71360100271873e-99,0,37,"apc",30
"cbd",0,0,1,4.71360100271873e-99,0,37,"apc",30
"lc",0,0,1,1.36615394475471e-231,0,37,"apc",30
"lc",0,0,5,1.36615394475471e-231,0,37,"apc",30
"lc",0,0,10,1.36615394475471e-231,0,37,"apc",30
"m6",0.116,0,5,1,0,37,"apc",30
"m6",0.105,0,10,1,0,37,"apc",30
"m6",0,0.074,1,1,0,37,"apc",30
"rh",0,0.014,1,3.61479754902021e-120,0,37,"apc",30
"rh",0,0,5,3.61479754902021e-120,0,37,"apc",30
"rh",0,0,10,3.61479754902021e-120,0,37,"apc",30
"apc",0.858,1,10,1.01898536274318e-92,0,38,"apc",30
"apc",0,0.041,1,1.01898536274318e-92,0,38,"apc",30
"apc",0.834,1,5,1.01898536274318e-92,0,38,"apc",30
"cbd",0,0,10,4.44656164592399e-120,0,38,"apc",30
"cbd",0,0,5,4.44656164592399e-120,0,38,"apc",30
"cbd",0,0,1,4.44656164592399e-120,0,38,"apc",30
"lc",0.186,0,1,1.89722628866981e-240,0,38,"apc",30
"lc",0,0,5,1.89722628866981e-240,0,38,"apc",30
"lc",0,0,10,1.89722628866981e-240,0,38,"apc",30
"m6",0.166,0,5,1,0,38,"apc",30
"m6",0,0,10,1,0,38,"apc",30
"m6",0,0.015,1,1,0,38,"apc",30
"rh",0.814,0.944,1,3.99881687230046e-129,0,38,"apc",30
"rh",0,0,5,3.99881687230046e-129,0,38,"apc",30
"rh",0.142,0,10,3.99881687230046e-129,0,38,"apc",30
"apc",0.453,0.999,10,3.63163741528297e-97,0,39,"apc",30
"apc",0.097,0.104,1,3.63163741528297e-97,0,39,"apc",30
"apc",0.94,1,5,3.63163741528297e-97,0,39,"apc",30
"cbd",0,0,10,5.49472268219307e-100,0,39,"apc",30
"cbd",0.05,0,5,5.49472268219307e-100,0,39,"apc",30
"cbd",0,0,1,5.49472268219307e-100,0,39,"apc",30
"lc",0,0,1,1.3128063564182e-232,0,39,"apc",30
"lc",0.01,0,5,1.3128063564182e-232,0,39,"apc",30
"lc",0,0,10,1.3128063564182e-232,0,39,"apc",30
"m6",0,0,5,1,0,39,"apc",30
"m6",0.547,0.001,10,1,0,39,"apc",30
"m6",0.903,0.89,1,1,0,39,"apc",30
"rh",0,0.006,1,2.57612055919434e-133,0,39,"apc",30
"rh",0,0,5,2.57612055919434e-133,0,39,"apc",30
"rh",0,0,10,2.57612055919434e-133,0,39,"apc",30
"apc",0.875,1,10,0.999988838876318,0,40,"apc",30
"apc",0.723,0.625,1,0.999988838876318,0,40,"apc",30
"apc",1,1,5,0.999988838876318,0,40,"apc",30
"cbd",0,0,10,4.19065522923318e-171,0,40,"apc",30
"cbd",0,0,5,4.19065522923318e-171,0,40,"apc",30
"cbd",0,0,1,4.19065522923318e-171,0,40,"apc",30
"lc",0.167,0,1,1.3816641116743e-134,0,40,"apc",30
"lc",0,0,5,1.3816641116743e-134,0,40,"apc",30
"lc",0,0,10,1.3816641116743e-134,0,40,"apc",30
"m6",0,0,5,1.18848976442217e-16,0,40,"apc",30
"m6",0.125,0,10,1.18848976442217e-16,0,40,"apc",30
"m6",0.11,0.361,1,1.18848976442217e-16,0,40,"apc",30
"rh",0,0.013,1,1.11611236822949e-05,0,40,"apc",30
"rh",0,0,5,1.11611236822949e-05,0,40,"apc",30
"rh",0,0,10,1.11611236822949e-05,0,40,"apc",30
"apc",1,1,10,0.999049714762053,0,41,"apc",30
"apc",0.734,0.738,1,0.999049714762053,0,41,"apc",30
"apc",0.957,1,5,0.999049714762053,0,41,"apc",30
"cbd",0,0,10,2.25324387085888e-152,0,41,"apc",30
"cbd",0.043,0,5,2.25324387085888e-152,0,41,"apc",30
"cbd",0,0,1,2.25324387085888e-152,0,41,"apc",30
"lc",0.125,0,1,2.63912153422019e-136,0,41,"apc",30
"lc",0,0,5,2.63912153422019e-136,0,41,"apc",30
"lc",0,0,10,2.63912153422019e-136,0,41,"apc",30
"m6",0,0,5,2.03492532189934e-07,0,41,"apc",30
"m6",0,0,10,2.03492532189934e-07,0,41,"apc",30
"m6",0.141,0.261,1,2.03492532189934e-07,0,41,"apc",30
"rh",0,0.001,1,0.000950081745414683,0,41,"apc",30
"rh",0,0,5,0.000950081745414683,0,41,"apc",30
"rh",0,0,10,0.000950081745414683,0,41,"apc",30
"apc",1,1,10,0.999997043592497,0,42,"apc",30
"apc",0.641,0.512,1,0.999997043592497,0,42,"apc",30
"apc",0.899,1,5,0.999997043592497,0,42,"apc",30
"cbd",0,0,10,2.90849047469795e-170,0,42,"apc",30
"cbd",0,0,5,2.90849047469795e-170,0,42,"apc",30
"cbd",0,0,1,2.90849047469795e-170,0,42,"apc",30
"lc",0,0,1,3.52034967754627e-142,0,42,"apc",30
"lc",0,0,5,3.52034967754627e-142,0,42,"apc",30
"lc",0,0,10,3.52034967754627e-142,0,42,"apc",30
"m6",0.101,0,5,4.7388650317985e-17,0,42,"apc",30
"m6",0,0,10,4.7388650317985e-17,0,42,"apc",30
"m6",0.353,0.45,1,4.7388650317985e-17,0,42,"apc",30
"rh",0.006,0.038,1,2.95640750348541e-06,0,42,"apc",30
"rh",0,0,5,2.95640750348541e-06,0,42,"apc",30
"rh",0,0,10,2.95640750348541e-06,0,42,"apc",30
"apc",0.901,1,10,0.00834125637666128,0,43,"apc",30
"apc",0.579,0.537,1,0.00834125637666128,0,43,"apc",30
"apc",0.994,1,5,0.00834125637666128,0,43,"apc",30
"cbd",0,0,10,5.23370155968424e-172,0,43,"apc",30
"cbd",0,0,5,5.23370155968424e-172,0,43,"apc",30
"cbd",0,0,1,5.23370155968424e-172,0,43,"apc",30
"lc",0.003,0,1,3.26862086575304e-128,0,43,"apc",30
"lc",0.006,0,5,3.26862086575304e-128,0,43,"apc",30
"lc",0,0,10,3.26862086575304e-128,0,43,"apc",30
"m6",0,0,5,1.90052680650679e-15,0,43,"apc",30
"m6",0.099,0,10,1.90052680650679e-15,0,43,"apc",30
"m6",0.418,0.423,1,1.90052680650679e-15,0,43,"apc",30
"rh",0,0.041,1,0.991658743623337,0,43,"apc",30
"rh",0,0,5,0.991658743623337,0,43,"apc",30
"rh",0,0,10,0.991658743623337,0,43,"apc",30
"apc",1,1,10,0.999975757923178,0,44,"apc",30
"apc",0.02,0.142,1,0.999975757923178,0,44,"apc",30
"apc",0.607,0.91,5,0.999975757923178,0,44,"apc",30
"cbd",0,0,10,5.50987867710802e-159,0,44,"apc",30
"cbd",0.033,0,5,5.50987867710802e-159,0,44,"apc",30
"cbd",0,0,1,5.50987867710802e-159,0,44,"apc",30
"lc",0,0,1,2.59334604830775e-136,0,44,"apc",30
"lc",0.012,0,5,2.59334604830775e-136,0,44,"apc",30
"lc",0,0,10,2.59334604830775e-136,0,44,"apc",30
"m6",0.349,0.09,5,1.31219391017536e-11,0,44,"apc",30
"m6",0,0,10,1.31219391017536e-11,0,44,"apc",30
"m6",0.98,0.853,1,1.31219391017536e-11,0,44,"apc",30
"rh",0,0.004,1,2.42420636994847e-05,0,44,"apc",30
"rh",0,0,5,2.42420636994847e-05,0,44,"apc",30
"rh",0,0,10,2.42420636994847e-05,0,44,"apc",30
"apc",1,1,10,7.81791712250849e-93,0,45,"apc",30
"apc",0.08,0.285,1,7.81791712250849e-93,0,45,"apc",30
"apc",1,1,5,7.81791712250849e-93,0,45,"apc",30
"cbd",0,0,10,5.00084758332737e-64,0,45,"apc",30
"cbd",0,0,5,5.00084758332737e-64,0,45,"apc",30
"cbd",0,0,1,5.00084758332737e-64,0,45,"apc",30
"lc",0,0,1,7.57401913214105e-205,0,45,"apc",30
"lc",0,0,5,7.57401913214105e-205,0,45,"apc",30
"lc",0,0,10,7.57401913214105e-205,0,45,"apc",30
"m6",0,0,5,1,0,45,"apc",30
"m6",0,0,10,1,0,45,"apc",30
"m6",0.835,0.693,1,1,0,45,"apc",30
"rh",0.085,0.023,1,1.24959143317071e-130,0,45,"apc",30
"rh",0,0,5,1.24959143317071e-130,0,45,"apc",30
"rh",0,0,10,1.24959143317071e-130,0,45,"apc",30
"apc",1,1,10,0.268753622071292,0,46,"apc",30
"apc",0.22,0.24,1,0.268753622071292,0,46,"apc",30
"apc",0.688,0.987,5,0.268753622071292,0,46,"apc",30
"cbd",0,0,10,4.68964262616413e-154,0,46,"apc",30
"cbd",0,0,5,4.68964262616413e-154,0,46,"apc",30
"cbd",0.012,0,1,4.68964262616413e-154,0,46,"apc",30
"lc",0,0,1,9.62587443725761e-149,0,46,"apc",30
"lc",0,0,5,9.62587443725761e-149,0,46,"apc",30
"lc",0,0,10,9.62587443725761e-149,0,46,"apc",30
"m6",0.312,0.013,5,6.51320081608554e-11,0,46,"apc",30
"m6",0,0,10,6.51320081608554e-11,0,46,"apc",30
"m6",0.677,0.742,1,6.51320081608554e-11,0,46,"apc",30
"rh",0.091,0.018,1,0.731246377863576,0,46,"apc",30
"rh",0,0,5,0.731246377863576,0,46,"apc",30
"rh",0,0,10,0.731246377863576,0,46,"apc",30
"apc",1,1,10,0.99999994337452,0,47,"apc",30
"apc",0.206,0.096,1,0.99999994337452,0,47,"apc",30
"apc",0.756,0.998,5,0.99999994337452,0,47,"apc",30
"cbd",0,0,10,4.32747647094617e-175,0,47,"apc",30
"cbd",0,0,5,4.32747647094617e-175,0,47,"apc",30
"cbd",0,0,1,4.32747647094617e-175,0,47,"apc",30
"lc",0.214,0,1,2.05430915285068e-134,0,47,"apc",30
"lc",0,0,5,2.05430915285068e-134,0,47,"apc",30
"lc",0,0,10,2.05430915285068e-134,0,47,"apc",30
"m6",0.244,0.002,5,8.35373679902884e-26,0,47,"apc",30
"m6",0,0,10,8.35373679902884e-26,0,47,"apc",30
"m6",0.549,0.833,1,8.35373679902884e-26,0,47,"apc",30
"rh",0.031,0.071,1,5.66254800367477e-08,0,47,"apc",30
"rh",0,0,5,5.66254800367477e-08,0,47,"apc",30
"rh",0,0,10,5.66254800367477e-08,0,47,"apc",30
"apc",1,1,10,0.999999868074922,0,48,"apc",30
"apc",0,0.002,1,0.999999868074922,0,48,"apc",30
"apc",0.795,1,5,0.999999868074922,0,48,"apc",30
"cbd",0,0,10,1.26063673882929e-151,0,48,"apc",30
"cbd",0.205,0,5,1.26063673882929e-151,0,48,"apc",30
"cbd",0,0,1,1.26063673882929e-151,0,48,"apc",30
"lc",0.229,0.001,1,2.13304729096891e-127,0,48,"apc",30
"lc",0,0,5,2.13304729096891e-127,0,48,"apc",30
"lc",0,0,10,2.13304729096891e-127,0,48,"apc",30
"m6",0,0,5,1.90495202961987e-11,0,48,"apc",30
"m6",0,0,10,1.90495202961987e-11,0,48,"apc",30
"m6",0.771,0.989,1,1.90495202961987e-11,0,48,"apc",30
"rh",0,0.008,1,1.31906028714259e-07,0,48,"apc",30
"rh",0,0,5,1.31906028714259e-07,0,48,"apc",30
"rh",0,0,10,1.31906028714259e-07,0,48,"apc",30
"apc",1,1,10,0.984724724878204,0,49,"apc",30
"apc",0,0.289,1,0.984724724878204,0,49,"apc",30
