x,a_x
72,-2.974471505487357
73,-2.8932753940076616
74,-2.8004829358131604
75,-2.700596914329841
76,-2.599437658616908
77,-2.502360590954791
78,-2.4049838704382216
79,-2.295734692887024
80,-2.196275950090811
81,-2.1134016609349286
82,-2.0073320497048543
83,-1.9203300671980663
84,-1.8089948466993433
85,-1.7114610034792859
86,-1.6089703471275179
87,-1.4966260862839085
88,-1.4228147620741498
89,-1.3179576487930211
90,-1.2136962196330645
50,-5.071407312268242
51,-4.970944422032369
52,-4.872953517067656
53,-4.771199260605874
54,-4.668761520720411
55,-4.583261999040199
56,-4.474205835279154
57,-4.375890225657728
58,-4.293359180472512
59,-4.192192591865343
60,-4.091775170225844
61,-4.0063136307025475
62,-3.912745239155704
63,-3.827658342793134
64,-3.726388653076487
65,-3.6292616230923946
66,-3.546711874219181
67,-3.4535755359895512
68,-3.356201271851676
69,-3.264827651304186
70,-3.159226789184992
71,-3.074742008175124
72,-2.9891117832237395
73,-2.893341501219318
74,-2.796924088699686
75,-2.7010739111136313
76,-2.599488128215784
77,-2.502900879123464
78,-2.407381997564658
79,-2.310680071120773
80,-2.211268825034482
81,-2.1130754222439943
82,-2.0203184206873006
83,-1.9035050325611618
84,-1.8149241884408387
85,-1.7007180693750066
86,-1.6146811892401676
87,-1.520938152540346
88,-1.4184026734456967
89,-1.3194146009484424
90,-1.2160829810387754
50,-5.05480539693246
51,-4.9525034804901935
52,-4.871169009560475
53,-4.770641975906494
54,-4.696361179938846
55,-4.570644285635831
56,-4.4933374313842
57,-4.387718773220023
58,-4.280745318559097
59,-4.186724255719801
60,-4.0921081195978
61,-4.013224172237836
62,-3.8941302013693218
63,-3.8252759220815022
64,-3.738430357915031
65,-3.6391833542929564
66,-3.523816695433395
67,-3.461173201917199
68,-3.369802757042365
69,-3.2568353000388277
70,-3.170673765257596
71,-3.0809188994973904
72,-2.973958891885182
73,-2.8936962349796205
74,-2.7972482182760054
75,-2.6927219640475806
76,-2.594642431204923
77,-2.504212073591331
78,-2.409889348208586
79,-2.3052657404594954
80,-2.2000597162337856
81,-2.107644794074776
82,-2.018321777563597
83,-1.9187726533910907
84,-1.8094560827220918
85,-1.7057206590636833
86,-1.6125273990705575
87,-1.5020538571244615
88,-1.4249121010890864
89,-1.3238252389621255
90,-1.2186076594382433
50,-5.074911252215913
51,-4.968289320604522
52,-4.868559527201951
53,-4.7654788638291325
54,-4.67140152354754
55,-4.5869105217919515
56,-4.478947658446814
57,-4.3668752653660485
58,-4.27354218997408
59,-4.194784410687663
60,-4.10255654875738
61,-4.0029274841986835
62,-3.9005962599954507
63,-3.8258594604654177
64,-3.723029091365151
65,-3.631898330424355
66,-3.520941608815228
67,-3.44899710264226
68,-3.3543026047824105
69,-3.2584473955105313
70,-3.162375951890911
71,-3.0803997604297617
72,-2.973673673850559
73,-2.8922258016811906
74,-2.7993169488005876
75,-2.6971529727233508
76,-2.5931731413762185
77,-2.503642902722461
78,-2.408924979660174
79,-2.30192589361195
80,-2.1950079153157245
81,-2.1020248189695194
82,-2.0133177591004596
83,-1.9103072871273976
84,-1.798178045265761
85,-1.6980520035364397
86,-1.604762071846966
87,-1.500324956348072
88,-1.4133801773869497
89,-1.3144216635518182
90,-1.2019106642353594
50,-5.051566612167816
51,-4.965181413452933
52,-4.868109987364974
53,-4.762992789606267
54,-4.673794977338015
55,-4.574027056402413
56,-4.487005612627255
57,-4.369547613554933
58,-4.281826774849811
59,-4.185480663603057
60,-4.0930389146629516
61,-3.998416742167925
62,-3.9001996263223795
63,-3.823109514359953
64,-3.7205924181904133
65,-3.6305506005976005
66,-3.5241822681736203
67,-3.444737073432257
68,-3.353757762413458
69,-3.2623932830319315
70,-3.1594516822284144
71,-3.0760274661833877
72,-2.9721318278530364
73,-2.891017597033455
74,-2.797956909103231
75,-2.6974336438192994
76,-2.59252450470796
77,-2.5030672409149113
78,-2.406354211977402
79,-2.3009781228356245
80,-2.1977146390155
81,-2.103415033937234
82,-2.0144886795993937
83,-1.913830332987129
84,-1.7962990645601418
85,-1.6959802014136156
86,-1.604523209176514
87,-1.505616693927969
88,-1.4174180090794062
89,-1.3062917359602593
90,-1.2056108370626435
50,-5.071772730615361
51,-4.954082280962263
52,-4.8817280272304036
53,-4.76808393020852
54,-4.673513735956621
55,-4.577835750039056
56,-4.477600255940689
57,-4.371434361831018
58,-4.286926747989251
59,-4.1928146330243035
60,-4.089770422498025
61,-4.0075000477776035
62,-3.90713392644284
63,-3.8285342790418535
64,-3.732527326377926
65,-3.635593652233375
66,-3.528283291464221
67,-3.453640832058079
68,-3.356634536695555
69,-3.268278447437855
70,-3.1679611398705614
71,-3.0811005977236534
72,-2.9776548012361657
73,-2.898127697891943
74,-2.7996050615607904
75,-2.7036442477191693
76,-2.59654135721064
77,-2.5114242038287453
78,-2.4155151265101265
79,-2.3090372673602704
80,-2.202602642153769
81,-2.105224837687452
82,-2.0158655813381836
83,-1.9148945148774599
84,-1.800324101247196
85,-1.6966812596285383
86,-1.6083907589670945
87,-1.5144695079182764
88,-1.414861007449396
89,-1.3145821520960508
90,-1.2163281400574553
50,-5.0576730127320895
51,-4.960823907293951
52,-4.860825151849566
53,-4.768001001355333
54,-4.686902380098494
55,-4.57123400175138
56,-4.470966261844151
57,-4.376971726605848
58,-4.2793020074180825
59,-4.180412702233488
60,-4.078379942563404
61,-3.991188466158278
62,-3.8909973135244194
63,-3.810726938319721
64,-3.714166575678781
65,-3.616902628172148
66,-3.5272724647004114
67,-3.44664174731348
68,-3.3522233464903834
69,-3.2428496274014287
70,-3.153998867899638
71,-3.06835940683694
72,-2.977018739397939
73,-2.8772146156411345
74,-2.78421715143627
75,-2.684422972595175
76,-2.5821614313866057
77,-2.4771673555384695
78,-2.382723957482952
79,-2.2818100984977674
80,-2.1862294834135776
81,-2.105408524392027
82,-1.9983189429084747
83,-1.8904117076358233
84,-1.802754752648346
85,-1.6958720714300382
86,-1.59358701195075
87,-1.47959694704626
88,-1.4017758430509335
89,-1.3051719233354484
90,-1.183411686698926
50,-5.058056673515119
51,-4.959170085978818
52,-4.8621317746787245
53,-4.769963735168561
54,-4.684326695014965
55,-4.562263419640121
56,-4.47356955249744
57,-4.368163571314499
58,-4.276167707643286
59,-4.183454705236086
60,-4.081518009446191
61,-4.005390177687721
62,-3.8920020845238033
63,-3.8231066886326857
64,-3.7124150896548507
65,-3.6142017929193018
66,-3.529279663271518
67,-3.4418540419775887
68,-3.3572944111960026
69,-3.2390628704995024
70,-3.156511282418857
71,-3.059454156708314
72,-2.966138906589666
73,-2.87797488607713
74,-2.783295542944054
75,-2.6851326690050312
76,-2.5839924873172215
77,-2.488823826909182
78,-2.393352275927549
79,-2.286987813067895
80,-2.1893151577686365
81,-2.105170037003216
82,-1.9964269922855042
83,-1.893616523038922
84,-1.7949930374496055
85,-1.6846365323535488
86,-1.5965648748071506
87,-1.4915145483528442
88,-1.4019559727752458
89,-1.2984169344708067
90,-1.1931162276683334
50,-5.050253473060068
51,-4.949688104142334
52,-4.864058041783455
53,-4.754151989052765
54,-4.6697247981191286
55,-4.581892168858595
56,-4.47706989014711
57,-4.380570376656893
58,-4.284070301432583
59,-4.18226352023332
60,-4.084197494179637
61,-3.9885316644184763
62,-3.898945999756642
63,-3.8065649418400564
64,-3.7230891643419413
65,-3.6281988392098703
66,-3.5159586021417497
67,-3.447748959978877
68,-3.3390277939078383
69,-3.2562440338596446
70,-3.150615875204653
71,-3.0706503841840282
72,-2.970277226022637
73,-2.8816560097282338
74,-2.7870332523358843
75,-2.689049048444524
76,-2.589187201676004
77,-2.488898949335107
78,-2.388082524432502
79,-2.2889695758571853
80,-2.189462190997244
81,-2.086569975095658
82,-1.9988153135297686
83,-1.8979036434152614
84,-1.7933632829229853
85,-1.6924935102703151
86,-1.5908157840521016
87,-1.4905261188655234
88,-1.4021256561088014
89,-1.3076241741493635
90,-1.2057883051185994
50,-5.053698720592196
51,-4.951584231954844
52,-4.8613852018768045
53,-4.769960990810428
54,-4.679556123505666
55,-4.571030217169721
56,-4.476530423367215
57,-4.37583268952053
58,-4.274249366749786
59,-4.185991464453561
60,-4.080348232914462
61,-4.006216727483176
62,-3.8982765986770196
63,-3.821948949191668
64,-3.709646420601768
65,-3.609344333063688
66,-3.529130505002318
67,-3.4417737214997937
68,-3.352657639349603
69,-3.237413220040185
70,-3.153242666763631
71,-3.05822664899896
72,-2.9632423189979167
73,-2.872236818370083
74,-2.778320439246415
75,-2.6813576423924363
76,-2.577172024250435
77,-2.482318559232892
78,-2.389163163730776
79,-2.280026114686596
80,-2.182172766073221
81,-2.1019439479686257
82,-1.9898495332339965
83,-1.8890410842617866
84,-1.7913289451732135
85,-1.6808564431827382
86,-1.5932631307599299
87,-1.484958902471412
88,-1.3994430562592248
89,-1.3031998243366785
90,-1.1891048757713825
50,-5.049740750416227
51,-4.947661849693052
52,-4.862044860733282
53,-4.764083277663408
54,-4.671072142897482
55,-4.574158122854941
56,-4.470027013128622
57,-4.3683830885894395
58,-4.282307961023516
59,-4.188259050862268
60,-4.084485601648501
61,-3.9907176385331993
62,-3.8956404120736208
63,-3.8126153382738304
64,-3.71484976813277
65,-3.6258105040993196
66,-3.513440612526401
67,-3.4441306675943806
68,-3.3352756650432505
69,-3.2473107159110115
70,-3.155013752173054
71,-3.063883010452314
72,-2.9781563299467275
73,-2.882948229097162
74,-2.782807455755477
75,-2.689147835891305
76,-2.57876592813508
77,-2.4894604258904165
78,-2.387373181266009
79,-2.281639923191613
80,-2.187968830081417
81,-2.085832731629751
82,-1.993857551244634
83,-1.8955822327568914
84,-1.7886487493178653
85,-1.6902165729014396
86,-1.5895538744290678
87,-1.4858131885616952
88,-1.3999130317007347
89,-1.304781587359504
90,-1.1995338987290856
50,-5.04728928863534
51,-4.9511320679362925
52,-4.86915241069446
53,-4.767824626527368
54,-4.670850931492403
55,-4.5729679188029
56,-4.46867891410484
57,-4.3699129604795335
58,-4.281783031287331
59,-4.183666835620939
60,-4.086885861109497
61,-3.987596242542894
62,-3.8924853999398703
63,-3.813219389187751
64,-3.710944820027608
65,-3.6224909986025833
66,-3.514248727510926
67,-3.442008586624815
68,-3.342980539410239
69,-3.2488575053561575
70,-3.1527366857446206
71,-3.0632263851717534
72,-2.9767294043485224
73,-2.8836085376360088
74,-2.7809887050601794
75,-2.690405256299247
76,-2.5808274429459908
77,-2.487707607243298
78,-2.3834779382835842
79,-2.2800671485464727
80,-2.184445083147061
81,-2.087009890816461
82,-1.9963114149732284
83,-1.8894653245493107
84,-1.7923656263726389
85,-1.690459789474577
86,-1.585922832628966
87,-1.4843080309253902
88,-1.3982522884636606
89,-1.3064077038638557
90,-1.1955126818984771
50,-5.049451665159387
51,-4.958636762643023
52,-4.871551432463516
53,-4.770523836637393
54,-4.679175131974875
55,-4.566935194991271
56,-4.472957204904408
57,-4.368232659136271
58,-4.273223695131868
59,-4.184797726284633
60,-4.08391847581247
61,-3.9895293483608834
62,-3.890654632621655
63,-3.801734595878185
64,-3.7156181806637627
65,-3.623196021633929
66,-3.517248880115654
67,-3.441091220051329
68,-3.333604344471386
69,-3.236633676103148
70,-3.1480553630736106
71,-3.0643815038474975
72,-2.9674274330999784
73,-2.878102581087418
74,-2.774732452686544
75,-2.6745121908551717
76,-2.5853089608084754
77,-2.4776854621924653
78,-2.3878312281997465
79,-2.286991682056747
80,-2.189262626974898
81,-2.1009168676678858
82,-1.9967103093134833
83,-1.887368315550635
84,-1.805675444779324
85,-1.6798923925880052
86,-1.5926219675568816
87,-1.4821647758315102
88,-1.3976750326913538
89,-1.3036724175538748
90,-1.1997717032817903
50,-5.054316016539851
51,-4.9630363607048
52,-4.876578988377655
53,-4.772635676603136
54,-4.6854105054964785
55,-4.574758600678395
56,-4.4814623869058305
57,-4.378144802445098
58,-4.284599825064135
59,-4.192827713112946
60,-4.098026662816786
61,-4.004020924991986
62,-3.9026708564956496
63,-3.810231530076238
64,-3.725287984418085
65,-3.634285279434197
66,-3.5249181435791215
67,-3.4513641573461395
68,-3.3548092109555347
69,-3.2677992283419393
70,-3.1636402035323967
71,-3.072186933846229
72,-2.9772361545202957
73,-2.8878629437127383
74,-2.7916820015962474
75,-2.7070256101775714
76,-2.5959223787241035
77,-2.493538741849045
78,-2.389824661053795
79,-2.2921219347447233
80,-2.194155408666225
81,-2.0928714342076518
82,-2.0064494650532514
83,-1.8992665749408038
84,-1.7978155957041921
85,-1.7001894083734623
86,-1.6055819673339995
87,-1.4938647258760611
88,-1.403611197490648
89,-1.3114472752943502
90,-1.2143976659623552
50,-5.050638094203928
51,-4.953980633075858
52,-4.870803986048227
53,-4.771652716841243
54,-4.680225528109147
55,-4.5779685782349615
56,-4.471615127751052
57,-4.380642115491682
58,-4.277390209456241
59,-4.183411621303263
60,-4.090299097447671
61,-3.999460858366215
62,-3.8956966316910235
63,-3.8237913837454087
64,-3.7250210191379414
65,-3.621954800890191
66,-3.5346176024187748
67,-3.450137347626458
68,-3.3504315273924954
69,-3.243284713945514
70,-3.1570205026981837
71,-3.069504188318209
72,-2.97570498082077
73,-2.881393466578021
74,-2.789039090252825
75,-2.6841424851715234
76,-2.581052956998639
77,-2.4958655913654106
78,-2.3980637245258207
79,-2.292814606332735
80,-2.196391833482538
81,-2.1128435143704385
82,-2.003405329388222
83,-1.9004329038975107
84,-1.8036473518521907
85,-1.6884572582641124
86,-1.5929675149599598
87,-1.4997591224114706
88,-1.4016486442911822
89,-1.3219886099061415
90,-1.2176933545494841
50,-5.0718544235279
51,-4.960739498955976
52,-4.856755238817038
53,-4.75535425549433
54,-4.674258243820521
55,-4.570611141959532
56,-4.488608108946184
57,-4.371558539243529
58,-4.2883451674367805
59,-4.19469018142995
60,-4.081457269104979
61,-3.9976007862918683
62,-3.9026035244148263
63,-3.811096154676131
64,-3.7168888842463983
65,-3.6235591825639735
66,-3.5145894453365227
67,-3.444922965869032
68,-3.358366481523735
69,-3.2598655178642386
70,-3.159764883324163
71,-3.0716845443145737
72,-2.970553416642695
73,-2.8874397838783064
74,-2.789637881446667
75,-2.6996784571630803
76,-2.598603010423685
77,-2.4935620894633117
78,-2.3925047059872324
79,-2.298105745031283
80,-2.191152275256176
81,-2.0939701823607177
82,-2.004829044036001
83,-1.9051407820138415
84,-1.8022556324228411
85,-1.7073504829286363
86,-1.6118038925325242
87,-1.4963353854711907
88,-1.416809007745018
89,-1.306257195394511
90,-1.19869580707036
50,-5.057264909529768
51,-4.956579578734718
52,-4.858585605773901
53,-4.765995107738382
54,-4.679366155665086
55,-4.569186847784612
56,-4.489283784379487
57,-4.378052151906651
58,-4.2878195479524175
59,-4.20524342791085
60,-4.086087668387464
61,-4.000215703667401
62,-3.896538939278973
63,-3.8149702441002415
64,-3.7260291124909624
65,-3.625974802483137
66,-3.52707087360715
67,-3.4511033652217002
68,-3.3544209918535537
69,-3.260605570799876
70,-3.155058434450801
71,-3.0569625228106903
72,-2.9778241762024438
73,-2.8802374543381433
74,-2.7849897538746724
75,-2.701524285975055
76,-2.5876078341055284
77,-2.4854632745440557
78,-2.394853388264034
79,-2.2902199470408906
80,-2.200878273663386
81,-2.0963357430483596
82,-1.998125807339063
83,-1.906793510970186
84,-1.8084842479186582
85,-1.6937398605582672
86,-1.6030822743129793
87,-1.5040969404926643
88,-1.4075672160387138
89,-1.3129307023818835
90,-1.212176768125604
50,-5.060590146033981
51,-4.96069935711166
52,-4.876911198590183
53,-4.761885245806673
54,-4.67156770192143
55,-4.564736050939882
56,-4.4712111628606035
57,-4.367643308739997
58,-4.284163025539266
59,-4.174357918520358
60,-4.096033362475296
61,-4.0021930811014865
62,-3.8996436833781636
63,-3.8179679740737162
64,-3.7175196806772415
65,-3.6158801156692397
66,-3.527535640867824
67,-3.4458207075473175
68,-3.3435952384649017
69,-3.2462805716595002
70,-3.1602233159510504
71,-3.072772068724697
72,-2.9714626928970564
73,-2.8812758278362733
74,-2.7898048169616136
75,-2.684711951885926
76,-2.5909037661602587
77,-2.495050373994272
78,-2.4025873630745016
79,-2.292917960888042
80,-2.197715955855342
81,-2.1028567819920285
82,-2.0076345904036637
83,-1.8967013530005967
84,-1.8094229151646717
85,-1.702939118401496
86,-1.6108734679016514
87,-1.4921070406158172
88,-1.4140334079301564
89,-1.3074315649059207
90,-1.201944490982802
50,-5.053580248019336
51,-4.950842937814837
52,-4.854960314072012
53,-4.761367884689695
54,-4.684730613988709
55,-4.575275615265872
56,-4.4693421548993895
57,-4.382338796167065
58,-4.271979892728297
59,-4.189083235121609
60,-4.078160674546883
61,-4.001585845968043
62,-3.9001625929301
63,-3.8234610271506555
64,-3.713653494187033
65,-3.6244799150479756
66,-3.525448193570406
67,-3.4560587286183706
68,-3.3515711610555634
69,-3.2549849125499595
70,-3.1631921316302667
71,-3.0625023606144586
72,-2.9790787532031247
73,-2.888818055739213
74,-2.79534580015654
75,-2.6988123350556488
76,-2.5941392964874366
77,-2.4893960446252614
78,-2.4080302178611017
79,-2.2955498949224236
80,-2.200862918456194
81,-2.1007904996524767
82,-2.011582235328382
83,-1.906561040851418
84,-1.8041685754052574
85,-1.6933200728195392
86,-1.598766091624411
87,-1.5124419678035874
88,-1.4152161177499756
89,-1.3155943146812141
90,-1.2155646335866668
50,-5.060526947147764
51,-4.963427025811945
52,-4.876404997980395
53,-4.7673180587312185
54,-4.670520809067156
55,-4.568696512467395
56,-4.4832017397794175
57,-4.366719241904874
58,-4.293736073360064
59,-4.185091110354908
60,-4.092720401960258
61,-3.9998865794580305
62,-3.90054526590892
63,-3.818343914484635
64,-3.732090410690408
65,-3.6276559604299705
66,-3.531117441781417
67,-3.4459577137709676
68,-3.356650335230479
69,-3.255831204334345
70,-3.15920238324512
71,-3.087142896182124
72,-2.973901278772644
73,-2.8877305355186498
74,-2.7940514413931514
75,-2.6973170589282223
76,-2.5939722242134193
77,-2.50561018502683
78,-2.398399242823034
79,-2.298738891684615
80,-2.1977115388429413
81,-2.112206080916657
82,-2.0065851673125406
83,-1.9072400475480729
84,-1.8112848511569597
85,-1.7109013768020258
86,-1.615021464882149
87,-1.4947032871297228
88,-1.41897125578578
89,-1.3186576997703925
90,-1.2103370333064671
50,-5.054761132366493
51,-4.946369158681084
52,-4.856371780648327
53,-4.761975882713515
54,-4.683870828427001
55,-4.576645521265716
56,-4.471074695134052
57,-4.384111538076183
58,-4.272971829891357
59,-4.184775248714264
60,-4.080036664754541
61,-4.000393231901569
62,-3.8963568256828998
63,-3.8204701632153943
64,-3.7152335576404374
65,-3.6203033436407583
66,-3.5282902392213216
67,-3.453967743524727
68,-3.352339455370576
69,-3.2502163138689926
70,-3.16110857394201
71,-3.061271414325073
72,-2.9781730368776964
73,-2.887105985301155
74,-2.7939698031371556
75,-2.6919434432802563
76,-2.5926672524921686
77,-2.490966035219062
78,-2.4012929021280045
79,-2.3004736725209325
80,-2.2015129121816006
81,-2.1046899054050345
82,-2.0138187732371167
83,-1.9049733827341033
84,-1.8074680487587516
85,-1.689787464687036
86,-1.5998077270906965
87,-1.5128864485865112
88,-1.4100466027658525
89,-1.3134817946906037
90,-1.2139006772770708
50,-5.060143776505538
51,-4.9544163850743255
52,-4.866904862759863
53,-4.760269235925082
54,-4.665439677968071
55,-4.565974307326621
56,-4.477415358393866
57,-4.366989325435159
58,-4.289859346871396
59,-4.18423278907921
60,-4.094117409272478
61,-3.99714253412092
62,-3.899907949334265
63,-3.815395481522996
64,-3.727874560444417
65,-3.6278161266192863
66,-3.5260698297192525
67,-3.4455784767403097
68,-3.3537357486113737
69,-3.2581893352944715
70,-3.1562261194652415
71,-3.084387944237709
72,-2.9716058704152766
73,-2.8848326885951976
74,-2.787823865757963
75,-2.694931384128417
76,-2.5912239361464917
77,-2.4994408634139673
78,-2.3963769240980657
79,-2.2912616078967267
80,-2.1926889543199075
81,-2.108983416815344
82,-2.0024842857779177
83,-1.907462833055822
84,-1.8041899209270056
85,-1.7106823983059092
86,-1.6112928754839992
87,-1.4943631637771664
88,-1.4212385464203539
89,-1.314607524264541
90,-1.2080045720305896
50,-5.0595876166715525
51,-4.9508467555348705
52,-4.869386180380935
53,-4.782220259099205
54,-4.6855767817902345
55,-4.5776289042361045
56,-4.470183974298132
57,-4.374395295124143
58,-4.27753299788747
59,-4.187116474761647
60,-4.080251663163243
61,-3.9956556373185532
62,-3.8987965158032853
63,-3.8154476983336725
64,-3.7204321407802774
65,-3.6209511545345676
66,-3.52746257618088
67,-3.456181874283721
68,-3.3672159104442794
69,-3.2512167295396055
70,-3.157595620665502
71,-3.066934002988816
72,-2.9816118232350446
73,-2.8929464654004815
74,-2.8005082594028643
75,-2.6961509726131103
76,-2.5968324589084464
77,-2.4993780030765924
78,-2.4012326577414087
79,-2.298991397774307
80,-2.1996195361297968
81,-2.1055123210524664
82,-2.018334983835417
83,-1.9079824134774928
84,-1.808484092629267
85,-1.7008483188198151
86,-1.6051914348267933
87,-1.5115233857080894
88,-1.4149477097572503
89,-1.336178050983259
90,-1.2035640745542342
50,-5.047592175387272
51,-4.9632918171113065
52,-4.859710114798602
53,-4.754319870971351
54,-4.673114206920568
55,-4.564270142332233
56,-4.485501074904592
57,-4.377730675109348
58,-4.2850157841186105
59,-4.187534222309749
60,-4.092456778422104
61,-4.00178852925206
62,-3.8983098432144057
63,-3.8224920340780644
64,-3.7229186106061913
65,-3.6297012490995604
66,-3.5272755043005124
67,-3.444045124867668
68,-3.341759948676386
69,-3.260794614127602
70,-3.1644728169961525
71,-3.079873554258317
72,-2.9723222933803397
73,-2.8822329277937087
74,-2.7848289935244708
75,-2.6940814204513064
76,-2.590216917806137
77,-2.494733283710011
78,-2.4001539489711976
79,-2.2968675407952146
80,-2.1980042613055337
81,-2.1109403080863385
82,-2.0002357009746445
83,-1.906821877815019
84,-1.8067025752673762
85,-1.7019095035744647
86,-1.606941539312619
87,-1.4957480086726025
88,-1.418056451841747
89,-1.3019065606473985
90,-1.2204914880944477
50,-5.0475447033597955
51,-4.973394379305516
52,-4.86268790376719
53,-4.762752348274288
54,-4.6759081500588735
55,-4.578370000995391
56,-4.4732570670108815
57,-4.377141210320556
58,-4.272758465234397
59,-4.183726674527748
60,-4.084516279442261
61,-4.00361102553945
62,-3.8986553707117513
63,-3.819073567087326
64,-3.729325034691025
65,-3.622390012656501
66,-3.5299160332088624
67,-3.445317390544918
68,-3.3469515235717866
69,-3.2585112607076696
70,-3.162342609147552
71,-3.073782714006792
72,-2.972318427732136
73,-2.888928105367659
74,-2.781926542753148
75,-2.7026340509007265
76,-2.5942026588201257
77,-2.4956145790858404
78,-2.3974594149898594
79,-2.2907615944114723
80,-2.2015571970141683
81,-2.112620638519053
82,-2.0115893971123167
83,-1.906100000177822
84,-1.798423084764928
85,-1.6937179019503077
86,-1.6058072252410587
87,-1.496156731414792
88,-1.414059874336638
89,-1.3054661123756448
90,-1.2187676848757427
50,-5.055687592482848
51,-4.962119292492912
52,-4.86664261338587
53,-4.776853977759217
54,-4.6652794159933775
55,-4.57087308936193
56,-4.4557280748042265
57,-4.374128453707495
58,-4.287374572265579
59,-4.184775919091963
60,-4.087904990203337
61,-3.9967332983769297
62,-3.894991242344234
63,-3.8172715846342453
64,-3.7189067147209656
65,-3.6211297274308745
66,-3.5267246561496854
67,-3.447629979796709
68,-3.3553622826985583
69,-3.2534506938696808
70,-3.1548031421269167
71,-3.066550737932439
72,-2.9740657322459807
73,-2.8823823012147702
74,-2.7929989110040196
75,-2.6825008378217983
76,-2.591607656666701
77,-2.494319028017229
78,-2.398258740835615
79,-2.3012826789820133
80,-2.2038765161011367
81,-2.0985169845653853
82,-2.006329264097352
83,-1.9053571591633052
84,-1.8129429418547072
85,-1.7001374057636853
86,-1.5970019757540164
87,-1.4977988760834164
88,-1.4191111055425452
89,-1.331168503511744
90,-1.2163531942397645
50,-5.058983539502691
51,-4.947371808442903
52,-4.869045060310226
53,-4.7602482778136475
54,-4.685116958863828
55,-4.578514784530125
56,-4.502450584376605
57,-4.377699178701795
58,-4.283226659722846
59,-4.194175117984368
60,-4.086730120894205
61,-4.009382847894463
62,-3.904547916005924
63,-3.8224449907795184
64,-3.7274972546033487
65,-3.630311903069211
66,-3.53003020969645
67,-3.4550282694681003
68,-3.3528690404017674
69,-3.2547749369089902
70,-3.164603401189113
71,-3.079157870521294
72,-2.976263009272291
73,-2.8902897389396296
74,-2.7903235962748743
75,-2.7057697764842517
76,-2.5930395698015665
77,-2.4966435251324146
78,-2.3998619271403134
79,-2.2905882366719452
80,-2.1890903293554382
81,-2.113887811964567
82,-2.008164501818914
83,-1.9051147237323631
84,-1.7972377318194799
85,-1.6980416215803142
86,-1.6109960539755124
87,-1.5066735803861022
88,-1.4079330059339437
89,-1.2986785434790886
90,-1.195623570581627
50,-5.063585595081742
51,-4.954130507844789
52,-4.876094596988599
53,-4.783730930894542
54,-4.6876283451736
55,-4.568862812588313
56,-4.485166640271247
57,-4.389434404738833
58,-4.293220650735018
59,-4.1833978540256185
60,-4.095917197723368
61,-4.004058699693709
62,-3.9013199769940132
63,-3.8215753741233995
64,-3.730125884060826
65,-3.6261430855097414
66,-3.5272197623353514
67,-3.452492327567325
68,-3.356291710420952
69,-3.256425918527775
70,-3.1602183085667472
71,-3.0671687438101607
72,-2.9819852237854403
73,-2.889629194061488
74,-2.799324333942401
75,-2.693496393152102
76,-2.5909913174683736
77,-2.4898029716266703
78,-2.3986650716180073
79,-2.3019878718111726
80,-2.208482881280489
81,-2.093528154936539
82,-2.004730852250982
83,-1.8945927774166098
84,-1.8067884321847179
85,-1.6967545263572192
86,-1.6068177629125724
87,-1.5022820015519582
88,-1.4185377562242836
89,-1.328860674952678
90,-1.2088177704897671
50,-5.066118268122808
51,-4.952143202073218
52,-4.864199759964795
53,-4.766802793436164
54,-4.671563965160408
55,-4.56008172498142
56,-4.478393718801124
57,-4.37370000732414
58,-4.284161493762362
59,-4.16697424080404
60,-4.0881760585750655
61,-3.990296154307441
62,-3.893852152409163
63,-3.808749273830113
64,-3.7207062742522203
65,-3.61536890860045
66,-3.520433725649277
67,-3.444896733546321
68,-3.347816558981751
69,-3.2475379500252
70,-3.1521354335639313
71,-3.0594708753551627
72,-2.975512107668686
73,-2.883549669487374
74,-2.7931176044299337
75,-2.6874132859923154
76,-2.584528769151169
77,-2.4840799095897057
78,-2.392667131458838
79,-2.2964928194935066
80,-2.2036055095792966
81,-2.0883379020254917
82,-1.999291917372429
83,-1.8909337958151615
84,-1.8032195284559325
85,-1.694306334254488
86,-1.6031207835735621
87,-1.496144692134596
88,-1.4208277107170444
89,-1.3166774224665718
90,-1.2104979370489324
50,-5.062204378914157
51,-4.941837616995589
52,-4.8611944800868585
53,-4.747241619346707
54,-4.665871371797187
55,-4.565094469277439
56,-4.4729187599355384
57,-4.364233900514411
58,-4.271367175554562
59,-4.169258756296283
60,-4.081302598557991
61,-3.994531357377245
62,-3.89525600936671
63,-3.809726260350638
64,-3.706391837003712
65,-3.6170526655435267
66,-3.5247222672150937
67,-3.4450664066104704
68,-3.347841460932475
69,-3.2488904307587845
70,-3.15487705527871
71,-3.0758377655744247
72,-2.9649235832088205
73,-2.8791420743596956
74,-2.7791826834766704
75,-2.690390687469671
76,-2.588567184816715
77,-2.49584015002654
78,-2.394596991398999
79,-2.285624776722874
80,-2.1799289764469627
81,-2.113768296509873
82,-2.0033611462664753
83,-1.9057673700082465
84,-1.7979528878483941
85,-1.6935416311910951
86,-1.596592951369124
87,-1.4970482555644218
88,-1.3969404278188575
89,-1.3055703374774947
90,-1.1952687416496885
50,-5.045417488277428
51,-4.959017846448595
52,-4.853227789649395
53,-4.755081137489991
54,-4.679761326374445
55,-4.565425219621712
56,-4.467954794190006
57,-4.370775284670884
58,-4.279580503602071
59,-4.185974626458429
60,-4.080997974093124
