t,k_t
1967,0.00548186388873543
1968,-0.01550690303607496
1969,0.03719410113524688
1970,0.02266961828397496
1971,-0.017707781929715054
1972,-0.012873164990590229
1973,-0.039184172333572374
1974,-0.05471438177440038
1975,-0.08572773434774435
1976,-0.07036403827643187
1977,-0.06891746635957748
1978,-0.1329928101589989
1979,-0.1302499313352674
1980,-0.15642632981288426
1981,-0.1726652621218422
1982,-0.18729621911663052
1983,-0.21619507065190297
1984,-0.2166770840698948
1985,-0.251547863890305
1986,-0.2418372479011983
1987,-0.26795052867779057
1988,-0.31635766136714916
1989,-0.35048668118526694
1990,-0.35022199288741285
1991,-0.3855454691734516
1992,-0.39747347021830765
1993,-0.40399038402787135
1994,-0.4079060390503985
1995,-0.4393566493155272
1996,-0.4264289420907431
1997,-0.4448972447044014
1998,-0.46680818519853373
1999,-0.4796980175105381
2000,-0.48191677847858155
2001,-0.5015204364521438
2002,-0.5351724613322857
2003,-0.5330889062524956
2004,-0.5590330441054974
2005,-0.602839771005108
2006,-0.6180985786861203
2007,-0.6458941691445115
2008,-0.6697298253658092
2009,-0.6576481833297825
2010,-0.678048607854138
2011,-0.6940028732348057
2012,-0.7444962170786688
2013,-0.7152069603085269
2014,-0.734472532632149
2015,-0.7824744207525888
2016,-0.7669266403392375
2017,-0.8057573354833101
2018,-0.814843297123227
2019,-0.8314244506733306
1960,0
1961,0.0655783049718398
1962,-0.008846543802888868
1963,0.038369988213376706
1964,0.050328379350019624
1965,-0.0077268930597345145
1966,0.004051440100554031
1967,0.003495525800316353
1968,-0.016199537731564066
1969,0.0405693471519448
1970,0.021852019645533165
1971,-0.019369579566695452
1972,-0.012016471567115872
1973,-0.043717988027669887
1974,-0.05670629636213321
1975,-0.08815301754459338
1976,-0.06744708106865692
1977,-0.070299731442387825
1978,-0.1312332037134196
1979,-0.13083520646425778
1980,-0.1573151425377539
1981,-0.17272051882374176
1982,-0.18562333626302494
1983,-0.21025285427002688
1984,-0.21053910555738092
1985,-0.2516644442090304
1986,-0.24310297875622125
1987,-0.2631123683118525
1988,-0.3172009077571519
1989,-0.3443152357667102
1990,-0.3503940468600793
1991,-0.3879843179249396
1992,-0.3972201614949605
1993,-0.4087586374718719
1994,-0.4030430629488655
1995,-0.44168802512481825
1996,-0.42528003623753635
1997,-0.45055512430474126
1998,-0.47112068119104017
1999,-0.4758133137243162
2000,-0.4893441468730772
2001,-0.5143500312729982
2002,-0.5384087039348091
2003,-0.5356780160986779
2004,-0.560409196901346
2005,-0.5946748529113355
2006,-0.6136473102599331
2007,-0.6444314641817173
2008,-0.6681898217432869
2009,-0.6559386838573669
2010,-0.6823933247549248
2011,-0.68421651709145
2012,-0.731165672513587
2013,-0.7275486064052281
2014,-0.7474367432263725
2015,-0.7919316675971809
2016,-0.7707327449132956
2017,-0.794366692938781
2018,-0.8170893466676877
2019,-0.8306089161547741
1960,0
1961,0.07828829413030153
1962,0.017012560697061332
1963,0.03756538888793552
1964,0.06841465352486131
1965,-0.0011935427488178124
1966,0.030446171405505373
1967,0.006105247214529885
1968,0.0082664423130945075
1969,0.05918564889442211
1970,0.022815441137823935
1971,-3.5592830053776106e-4
1972,0.0027127963086143146
1973,-0.025424899111411995
1974,-0.03888470919826003
1975,-0.0828909365710437
1976,-0.065222650605881
1977,-0.06856584268270553
1978,-0.12916560142365147
1979,-0.12950997818527535
1980,-0.1496309058403692
1981,-0.15878684998724288
1982,-0.1869836834337528
1983,-0.20331918175023556
1984,-0.20628463007501568
1985,-0.23731595848355316
1986,-0.235652816905291
1987,-0.2601745738625199
1988,-0.3251753231878414
1989,-0.35081291683450483
1990,-0.35390862322039895
1991,-0.3849486402315737
1992,-0.4028998308518187
1993,-0.40076620714571204
1994,-0.4065396998407909
1995,-0.4312936259525783
1996,-0.4326075546037099
1997,-0.457785000749176
1998,-0.47373405226353515
1999,-0.4804200360184956
2000,-0.48453534956387895
2001,-0.5054831262038054
2002,-0.5397110909386916
2003,-0.5348385457046956
2004,-0.5575401486035758
2005,-0.5939034581553395
2006,-0.6141872678446281
2007,-0.6409886587238157
2008,-0.6691377899301185
2009,-0.6607172598582267
2010,-0.6729729559579233
2011,-0.7039573184279939
2012,-0.7313559889857092
2013,-0.7159509453657886
2014,-0.7330735321832285
2015,-0.7859963274218924
2016,-0.785153969614832
2017,-0.8052597754860311
2018,-0.8237731794518517
2019,-0.8298282065168685
1960,0
1961,0.07696563520382019
1962,0.019931096169106155
1963,0.037101358625621854
1964,0.06811398942221576
1965,-0.0018378413150853474
1966,0.027790306430102777
1967,0.0069804056585078085
1968,0.009960137186007289
1969,0.0587136120585117
1970,0.020944259667674943
1971,-0.0016041709724005826
1972,0.0010926105173262178
1973,-0.02698661740477031
1974,-0.03885538017800774
1975,-0.08123134766992945
1976,-0.06568485034171434
1977,-0.06851483578612189
1978,-0.12239316823607697
1979,-0.12646842457526838
1980,-0.1601934214614339
1981,-0.15408539111456268
1982,-0.1821320600426767
1983,-0.20589770450042405
1984,-0.20570022423310294
1985,-0.23694957321809318
1986,-0.24048401112342985
1987,-0.2651021712794307
1988,-0.3240367886285386
1989,-0.3439145334681808
1990,-0.3535229116749089
1991,-0.3848660907279256
1992,-0.40190750609159065
1993,-0.4010119302454764
1994,-0.40163255527616065
1995,-0.43186364607748295
1996,-0.4311968491177055
1997,-0.45663722342843505
1998,-0.47500709402727653
1999,-0.4813042407045642
2000,-0.4861480665325625
2001,-0.5015275309699262
2002,-0.5331890509127607
2003,-0.5332631782711634
2004,-0.5516445866692314
2005,-0.5959947967317651
2006,-0.6116148011249846
2007,-0.6477202757510638
2008,-0.6637748247640706
2009,-0.6593732710037075
2010,-0.6761435864275451
2011,-0.7049587160503232
2012,-0.7343775664151575
2013,-0.7141894158216412
2014,-0.7253343844605902
2015,-0.7961043598583902
2016,-0.7735975733491792
2017,-0.8079298624013196
2018,-0.8233336173985397
2019,-0.8296749136185277
1960,0
1961,0.07785411338584763
1962,0.013214900087183063
1963,0.03532218259407434
1964,0.06323089935690807
1965,-0.0033921068770331815
1966,0.026041098509042054
1967,0.008735998975817826
1968,0.017241829112207747
1969,0.046949575858462295
1970,0.032923932200850284
1971,-0.010965039482712
1972,-0.011033093761909725
1973,-0.03441692185846964
1974,-0.0424315249792447
1975,-0.07016939263216719
1976,-0.06525390911351993
1977,-0.07389714082836157
1978,-0.1259044001233072
1979,-0.11966424074818581
1980,-0.16929572869944068
1981,-0.169611216933035
1982,-0.18787831897603194
1983,-0.20541579147368683
1984,-0.2121304818042971
1985,-0.23819941943109796
1986,-0.22970676051776356
1987,-0.26756056266233363
1988,-0.3328345120441374
1989,-0.34912548622784745
1990,-0.3432316287093819
1991,-0.37879784925407334
1992,-0.3949126246585986
1993,-0.4094127820694046
1994,-0.40018330641368366
1995,-0.43703864779169405
1996,-0.4276085660376531
1997,-0.44555398817969244
1998,-0.4671791811059592
1999,-0.46844045878020213
2000,-0.4840260067227543
2001,-0.5091610909234815
2002,-0.5386405344638525
2003,-0.5342613476797669
2004,-0.5376448128318723
2005,-0.5943575861928116
2006,-0.6083410936026986
2007,-0.6485084637303821
2008,-0.6594848148728313
2009,-0.655083935106682
2010,-0.6854598288576756
2011,-0.7062184635966664
2012,-0.7314022594743028
2013,-0.7134249388561461
2014,-0.7216974398150736
2015,-0.8008837374930355
2016,-0.7781291918197405
2017,-0.8009303817989363
2018,-0.8210622918053323
2019,-0.8314810545924917
1960,0
1961,0.07667944777255965
1962,0.01020330740078847
1963,0.032106604015963734
1964,0.06525942998403345
1965,0.0021394670271284387
1966,0.028491227720054503
1967,0.011067787534909553
1968,0.00642560017907286
1969,0.04251657306974147
1970,0.029484082316223532
1971,-0.011046181208292025
1972,-0.018121944059326597
1973,-0.036636727275509255
1974,-0.04616063140081313
1975,-0.06735954608849105
1976,-0.05538019495578934
1977,-0.07310332385468993
1978,-0.11486465857640434
1979,-0.11807481418540465
1980,-0.15516553006532915
1981,-0.1640278745972214
1982,-0.1883523618836783
1983,-0.20633066717303344
1984,-0.20754463151019875
1985,-0.23465769224083693
1986,-0.23963672247869014
1987,-0.26178701464110166
1988,-0.330031965743109
1989,-0.34229431017869355
1990,-0.3454961315556044
1991,-0.3816346929441804
1992,-0.3987772414404796
1993,-0.39110247265696846
1994,-0.39269272086091783
1995,-0.4258044639764709
1996,-0.42776074569497424
1997,-0.45150829339562604
1998,-0.4732530380653942
1999,-0.4774147611673271
2000,-0.4852504439695486
2001,-0.4963683811788944
2002,-0.5318726139407459
2003,-0.5280932944715943
2004,-0.554610281929294
2005,-0.5943262804978164
2006,-0.6091125623193672
2007,-0.6437109978123361
2008,-0.6740287348512337
2009,-0.662056230419985
2010,-0.6803907212170648
2011,-0.7007801785085106
2012,-0.7365544695413713
2013,-0.7140921371143317
2014,-0.7409767929721685
2015,-0.7853482797314465
2016,-0.7772824869416899
2017,-0.8161377016617987
2018,-0.817999457057141
2019,-0.8363535650795132
1960,0
1961,0.07772297483003601
1962,0.004650234183348843
1963,0.03948461391529063
1964,0.06283220045333474
1965,1.4896059102350445e-4
1966,0.021697977293630686
1967,0.012392794281406121
1968,6.040258189494253e-4
1969,0.038765569826161285
1970,0.02623529449751706
1971,3.718276850365977e-5
1972,-0.014515615236494247
1973,-0.03060312354475171
1974,-0.04053753110168722
1975,-0.05830600324604885
1976,-0.061484398506140125
1977,-0.07182058280725602
1978,-0.1267298393164732
1979,-0.12383682335725206
1980,-0.16091031107846088
1981,-0.1621668033496466
1982,-0.1875903512523253
1983,-0.2087445466376173
1984,-0.21701957071505915
1985,-0.23879353158734257
1986,-0.24271008221955231
1987,-0.27392883511287386
1988,-0.31881304697070445
1989,-0.3435760409083602
1990,-0.3455617672896496
1991,-0.36568299735605425
1992,-0.4028611647329431
1993,-0.41986246108397984
1994,-0.3965091915498124
1995,-0.4316996722271129
1996,-0.4302439200836446
1997,-0.4489676200749254
1998,-0.46885259346750835
1999,-0.4796062890996614
2000,-0.48453743154206785
2001,-0.5079442277371174
2002,-0.5343430392689555
2003,-0.5374701568242624
2004,-0.5429273603464708
2005,-0.5980043376849644
2006,-0.6073831027425604
2007,-0.6434463794235789
2008,-0.6580637836576129
2009,-0.6633352370612314
2010,-0.6806119895656625
2011,-0.7050586983818823
2012,-0.7318540218253728
2013,-0.7184597138120263
2014,-0.72291765929526
2015,-0.7948877723009372
2016,-0.7855286028723291
2017,-0.7985049386995314
2018,-0.8291793406383643
2019,-0.8313289998539987
1960,0
1961,0.0770442557598891
1962,0.006521178878387067
1963,0.03746026869773169
1964,0.062222697180523236
1965,6.524705993690899e-4
1966,0.02293050368513363
1967,0.015186939993595366
1968,-2.6557233868107954e-4
1969,0.04048504679093143
1970,0.023245816277137024
1971,-0.0034554703727009677
1972,-0.013427204325315883
1973,-0.03106388105787551
1974,-0.03270236256684996
1975,-0.059839807335183313
1976,-0.0606542769144746
1977,-0.07114323995636658
1978,-0.11764892445475461
1979,-0.12523914977178713
1980,-0.1625185623347287
1981,-0.16249487624137782
1982,-0.1861503585961835
1983,-0.20002713468500535
1984,-0.21567474298644032
1985,-0.24676777676841913
1986,-0.24605876504452248
1987,-0.27350157787807217
1988,-0.32217408437067174
1989,-0.3432840651288846
1990,-0.34510250660165787
1991,-0.3736540902020476
1992,-0.4053888036745805
1993,-0.4167105961397756
1994,-0.39279216208279716
1995,-0.43055752123100227
1996,-0.4231894588953245
1997,-0.45637670126113605
1998,-0.46666916470690734
1999,-0.47423758334905214
2000,-0.48705117620659405
2001,-0.5115745380212149
2002,-0.5316371559870998
2003,-0.5346680064507643
2004,-0.5432095130625152
2005,-0.5887841467971362
2006,-0.6098986301112916
2007,-0.6450792818774794
2008,-0.662248124934974
2009,-0.6706496954089727
2010,-0.6843428127704166
2011,-0.7036593686955309
2012,-0.7334621620990792
2013,-0.7122924163311378
2014,-0.7409689376090147
2015,-0.7937400115143252
2016,-0.7756966749046731
2017,-0.8123900311980627
2018,-0.8252641989526197
2019,-0.8247710460280798
1960,0
1961,0.07034676320252482
1962,0.005160435126958999
1963,0.033176819896173194
1964,0.04496826590677433
1965,-0.014532775621988278
1966,0.020907763147466115
1967,0.004153734166067254
1968,-0.00791494046296232
1969,0.030753762819093734
1970,0.026008273938081035
1971,-0.015493973631046456
1972,-0.032412445040188816
1973,-0.04163813682592756
1974,-0.04454172688471856
1975,-0.0700555694373678
1976,-0.06926532985989932
1977,-0.07866018990211474
1978,-0.12309049346623349
1979,-0.1282483174339891
1980,-0.16866340949513567
1981,-0.16785330586088434
1982,-0.1850285761711477
1983,-0.21337496500559738
1984,-0.21639332273413867
1985,-0.24836678399042925
1986,-0.23602775428330572
1987,-0.26346962795233647
1988,-0.3194865454362381
1989,-0.34114634235360847
1990,-0.3461232394519089
1991,-0.39131765015497183
1992,-0.3888601052029814
1993,-0.39747483419054835
1994,-0.3995678263181263
1995,-0.44495691617393374
1996,-0.42534646671921067
1997,-0.4528961219114785
1998,-0.46670405329804665
1999,-0.46867906493283146
2000,-0.48571667663381846
2001,-0.5149670707280617
2002,-0.5351580198061278
2003,-0.5356453489513988
2004,-0.545385573414549
2005,-0.5873341532403631
2006,-0.6069543945071213
2007,-0.6454776167713642
2008,-0.6599004707365029
2009,-0.660251816001636
2010,-0.6812094755211239
2011,-0.6926935126041348
2012,-0.7219878966247391
2013,-0.7179393112794435
2014,-0.7219957195823946
2015,-0.7793464465947584
2016,-0.7767549802185874
2017,-0.7936442880634668
2018,-0.8201827425685684
2019,-0.8341166269470021
1960,0
1961,0.06963439468504838
1962,-9.621866142744472e-4
1963,0.029701950748767914
1964,0.048957557136569
1965,-0.011846498747768512
1966,0.015611411471191588
1967,0.0012620052013468368
1968,-0.004599262713816849
1969,0.044096883326817014
1970,0.009015680998609958
1971,-0.018764455077313943
1972,-0.008785474232795899
1973,-0.0405110931378791
1974,-0.05238980186102427
1975,-0.08913692619660617
1976,-0.05414255319725307
1977,-0.06987814100419082
1978,-0.13858982168703782
1979,-0.13506977539337386
1980,-0.16410584909621517
1981,-0.1685043769548918
1982,-0.20379322799661917
1983,-0.21239167935958164
1984,-0.20932993360690644
1985,-0.23481246281449483
1986,-0.2490964335990056
1987,-0.27415815710692815
1988,-0.33012297119792106
1989,-0.353157448513358
1990,-0.34934704971265185
1991,-0.37997813768561783
1992,-0.40047895468272615
1993,-0.4096380811481373
1994,-0.4014159705875751
1995,-0.441657457517563
1996,-0.4387968202561912
1997,-0.4565874411902678
1998,-0.47990147591058396
1999,-0.46669587673208696
2000,-0.4961010846607611
2001,-0.5127437701274569
2002,-0.5252899808110116
2003,-0.5223072572444376
2004,-0.5516758608100973
2005,-0.5965270291483399
2006,-0.6092241755144319
2007,-0.654212472179402
2008,-0.662160613114243
2009,-0.6581501820118858
2010,-0.6791334692697378
2011,-0.6983839738006502
2012,-0.730724703898719
2013,-0.7243993262337249
2014,-0.7287255828870592
2015,-0.7866075682643938
2016,-0.7865053333281087
2017,-0.8046133340997539
2018,-0.8286546473955732
2019,-0.8455080652162247
1960,0
1961,0.06778386690357632
1962,0.0031837750532867455
1963,0.032879555621359594
1964,0.04635647398020473
1965,-0.014479626454990808
1966,0.014583013607679385
1967,0.004990512635626323
1968,-0.008393281040784736
1969,0.048064929071797276
1970,0.008971184548929435
1971,-0.015317712133233699
1972,-0.008045710757636252
1973,-0.03755341904842804
1974,-0.04750975488285049
1975,-0.07969580267791493
1976,-0.058802551393509234
1977,-0.07320773866500171
1978,-0.1342308139458144
1979,-0.1331228024089629
1980,-0.17279128502786248
1981,-0.17037491841468405
1982,-0.20376490990714605
1983,-0.21244159419687353
1984,-0.22014541465307338
1985,-0.2373543532801548
1986,-0.26089103988270046
1987,-0.2665844670463894
1988,-0.33472481234658424
1989,-0.36319725411821596
1990,-0.35296047488398363
1991,-0.37702518819565384
1992,-0.39288585399202963
1993,-0.40641159525091164
1994,-0.4024902567367814
1995,-0.4427138668315104
1996,-0.4335771587159067
1997,-0.452113547731974
1998,-0.4707240737205679
1999,-0.47579917794213333
2000,-0.4911076166344209
2001,-0.49699604430587374
2002,-0.5415026604963143
2003,-0.5576687759575807
2004,-0.5458409474905146
2005,-0.5950695826955392
2006,-0.6076270139107662
2007,-0.64240616487361335
2008,-0.6700812812564059
2009,-0.668174575844364
2010,-0.6869365620595193
2011,-0.6931434589221616
2012,-0.7376941049798149
2013,-0.7127945578270791
2014,-0.7308851013339506
2015,-0.7931041843982704
2016,-0.7804676010526267
2017,-0.8109420347393215
2018,-0.8338119699526125
2019,-0.8365425250337475
1960,0
1961,0.07374846406705873
1962,0.00230520268369225
1963,0.03956907870113907
1964,0.051854507920986725
1965,-0.016663233582123495
1966,0.006683356032594022
1967,-0.00785538413874616
1968,-3.8765341504339197e-4
1969,0.03661638124280426
1970,0.03431826269003973
1971,-0.017411532168610137
1972,-0.021174140456337996
1973,-0.04178336079934628
1974,-0.0440216250416816
1975,-0.0784015212322509
1976,-0.0639014234205428
1977,-0.06408079660189811
1978,-0.12975138684708382
1979,-0.13285928284225518
1980,-0.16503471978665674
1981,-0.1699547877771951
1982,-0.19313862206430155
1983,-0.21231484432658176
1984,-0.20679936528081136
1985,-0.24814610746022134
1986,-0.2265137406576248
1987,-0.27262650786869547
1988,-0.320098595000154
1989,-0.33347269744740254
1990,-0.3458752628583919
1991,-0.3926210923430164
1992,-0.40632044620710567
1993,-0.41127347395538755
1994,-0.4062547503182476
